fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
215,15,0.429,SG,104,43,Kent Bazemore,TOT,403,0.491,79,109,102,13,0.606,128,66,91,13/14,0.336,b/bazemke01.html,147,10,343,67,43,24,117,bazemke01,0.484,911,107,788872,Old Dominion University,91,2012,196,Left,0.373,-0.1,0.011,-0.6,16.8,0.515,2.3,12.6,1,11.2,1.2,0.8,22.6,15.7,-2.1,0.318,-2.5,-0.4,6.9,0.2
806,73,0.419,SG,343,138,Bradley Beal,WAS,1249,0.479,128,189,153,18,0.788,343,149,243,13/14,0.402,b/bealbr01.html,481,54,1149,73,71,20,273,bealbr01,0.426,2530,219,4319280,Missouri,93,2012,196,Right,0.299,0.5,0.076,1.6,9.4,0.507,1.4,10.2,0.6,14.3,2.4,2.4,24.3,16,0.2,0.164,-1.1,-1.3,6.3,4
301,2,0.499,SF,156,21,Michael Beasley,MIA,436,0.528,57,79,93,21,0.772,54,61,42,13/14,0.389,b/beaslmi01.html,177,31,355,55,23,25,172,beaslmi01,0.518,831,141,1027424,Kansas State University,106,2008,206,Left,0.152,-0.3,0.092,0.5,12.8,0.559,1.5,20.5,2.2,16.8,4.9,1.1,25.7,8.8,-2.2,0.223,-3.5,-1.2,13,1.6
402,25,0.485,SF,211,126,Marco Belinelli,SAS,911,0.576,95,131,130,7,0.847,293,111,179,13/14,0.43,b/belinma01.html,337,18,695,80,50,27,226,belinma01,0.525,2016,208,2750000,,95,2007,196,Right,0.422,1.9,0.14,3.5,11.2,0.605,1.3,11.2,0.3,15,1,2.4,19,13.2,1.9,0.188,1.7,-0.3,6.3,5.9
172,0,0.356,PF,67,13,Anthony Bennett,CLE,217,0.384,47,69,93,8,0.638,53,44,17,13/14,0.245,b/bennean01.html,80,49,225,52,21,20,155,bennean01,0.39,663,106,5324280,Nevada,111,2013,203,Right,0.236,-0.9,-0.028,-1.1,15.5,0.425,1.6,18.4,1,6.9,8.1,0.7,20.3,4,-5.8,0.307,-7.3,-1.5,13.1,-0.4
226,55,0.414,PG,107,92,Patrick Beverley,HOU,573,0.509,66,102,174,23,0.814,255,83,151,13/14,0.361,b/beverpa01.html,199,72,481,56,77,25,196,beverpa01,0.473,1751,124,788872,,,,,,0.53,2,0.116,2.7,11.2,0.545,2.2,7.4,1,12.4,4.9,1.6,14.8,12.8,1.9,0.212,2.5,0.6,6.2,4.2
1,0,1,C,1,0,Andris Biedrins,UTA,3,1,2,6,6,0,0.167,0,1,0,13/14,,b/biedran01.html,1,2,1,6,0,27,17,biedran01,1,45,15,9000000,,,,,,0,-0.1,-0.033,-0.1,35.5,0.412,0,39.7,0,2.4,5,0,5.7,0,-10.7,6,-15,-4.3,21.8,0
31,7,0.304,SG,10,14,Chauncey Billups,DET,72,0.392,25,12,25,1,0.833,48,10,42,13/14,0.292,b/billuch01.html,24,4,79,19,8,37,28,billuch01,0.323,309,24,2500000,University of Colorado,91,1997,190,Right,0.608,-0.3,-0.042,-0.3,22.9,0.427,1.3,8.9,0.3,5.3,1.3,0.1,15.1,18.7,-3.8,0.152,-6.3,-2.4,4.9,-0.3
144,9,0.611,C,88,0,Bismack Biyombo,CHA,222,0.611,40,89,124,86,0.517,0,46,8,13/14,,b/biyombi01.html,88,105,144,77,7,21,366,biyombi01,0.611,1072,261,3049920,,115,2011,206,Right,0,-0.1,0.144,1.1,17.9,0.606,0.3,27.6,6.3,13.3,11,2.1,9.6,1.1,-4.7,0.618,-2.5,2.2,19.3,3.2
391,13,0.534,PF,210,0,DeJuan Blair,DAL,497,0.534,77,121,192,21,0.636,2,77,70,13/14,0,b/blairde01.html,210,139,393,78,60,24,368,blairde01,0.537,1214,229,947907,University of Pittsburgh,122,2009,201,Right,0.005,0.8,0.133,1.8,14.7,0.557,2.5,21.6,1.4,17.3,13.3,1.5,19.6,8.9,-0.2,0.308,0.6,0.8,17.5,3.4
143,28,0.377,PG,54,79,Steve Blake,TOT,378,0.489,102,43,85,8,0.767,210,33,307,13/14,0.376,b/blakest01.html,133,13,353,55,54,33,159,blakest01,0.378,1498,146,4000000,,,,,,0.595,0.2,0.058,0.7,21.5,0.508,1.8,10.4,0.4,11,0.9,1.1,13.8,28.8,-0.9,0.122,-1.6,-0.7,5.7,1.8
620,7,0.476,PF,306,15,Andray Blatche,BRK,821,0.487,110,221,166,38,0.742,54,164,112,13/14,0.278,b/blatcan01.html,321,120,674,73,75,27,390,blatcan01,0.494,1618,270,1375604,,106,2005,211,Right,0.08,0.8,0.109,1.6,12.5,0.532,2.4,19.9,2,18.8,8.9,2.1,25.6,12.8,-0.6,0.328,0.1,0.7,14.4,3.7
416,40,0.477,PG,215,50,Eric Bledsoe,PHO,763,0.522,143,237,99,14,0.772,140,183,235,13/14,0.357,b/bledser01.html,265,27,556,43,69,24,202,bledser01,0.517,1416,175,2626473,University of Kentucky,86,2010,185,Right,0.252,1.8,0.14,2.6,17.8,0.578,2.4,13.8,0.8,19.6,2.1,1.6,24.9,27,2.3,0.426,2.9,0.6,8,4.1
0,0,0.5,SG,0,3,Keith Bogans,BOS,12,0.75,1,3,2,0,1,6,3,3,13/14,0.5,b/boganke01.html,3,0,6,6,1,33,3,boganke01,,55,3,5058198,University of Kentucky,97,2003,196,Right,1,0,0.121,0.1,12,0.82,0.9,6.4,0,9.9,0,0,6.7,7.7,0.1,0.5,-2.1,-2.2,3.1,0.1
375,67,0.627,C,235,0,Andrew Bogut,GSW,492,0.627,97,64,210,121,0.344,0,22,112,13/14,,b/bogutan01.html,235,182,375,67,47,29,671,bogutan01,0.627,1769,489,14000000,,,,,,0,2.8,0.176,2.4,19.4,0.61,1.3,29.7,5.2,17,11.4,4,12.4,9.3,-1.2,0.171,4.4,5.6,20.7,6.5
66,0,0.445,PF,31,42,Matt Bonner,SAS,197,0.573,16,12,49,11,0.75,98,9,31,13/14,0.429,b/bonnema01.html,73,16,164,61,15,33,130,bonnema01,0.47,690,114,3945000,University of Florida,106,2004,208,Right,0.598,0.4,0.123,0.8,8.6,0.582,1.1,17.9,1.2,11.2,2.7,1,12.1,6.1,-0.4,0.073,0.3,0.7,10.6,1.8
401,45,0.551,PF,222,0,Trevor Booker,WAS,491,0.551,58,76,131,45,0.618,2,47,64,13/14,0,b/booketr01.html,222,149,403,72,41,26,379,booketr01,0.554,1553,230,2350820,Clemson University,103,2010,203,Left,0.005,0.8,0.132,2.3,11.7,0.563,1.4,17.5,2.4,15,10.9,2,14.4,6.3,-1.1,0.189,0.2,1.3,14.1,4.3
978,76,0.456,PF,447,0,Carlos Boozer,CHI,1042,0.456,154,193,216,22,0.767,2,148,118,13/14,0,b/boozeca01.html,447,137,980,76,53,32,632,boozeca01,0.457,2141,495,15300000,Duke University,117,2002,206,Right,0.002,-0.7,0.076,-0.9,12.6,0.489,1.3,25.9,0.8,14.4,7.4,4.3,26.3,10.9,-4,0.197,-3.4,0.6,16.8,3.4
735,79,0.516,C,418,74,Chris Bosh,MIA,1281,0.555,125,272,192,78,0.82,218,223,87,13/14,0.339,b/boshch01.html,492,98,953,79,80,29,522,boshch01,0.569,2531,424,19067500,,,,,,0.229,1.6,0.152,4.6,10.4,0.597,1.7,20.3,2.7,19,5.1,3.4,22.6,5.8,0.5,0.285,0.5,0,13,8
625,58,0.438,PG,282,79,Avery Bradley,BOS,891,0.485,96,112,145,11,0.804,200,90,85,13/14,0.395,b/bradlav01.html,361,48,825,60,63,23,226,bradlav01,0.451,1855,178,2511432,,,,,,0.242,-0.2,0.046,0.4,9.9,0.51,1.7,11.2,0.5,12.7,2.9,1.4,23.2,8.1,-1.1,0.136,-2.5,-1.4,6.9,1.8
330,15,0.539,C,179,0,Elton Brand,ATL,419,0.539,60,94,192,88,0.649,2,61,74,13/14,0,b/brandel01.html,179,97,332,73,40,34,361,brandel01,0.542,1414,264,4000000,,,,,,0.006,0.9,0.121,1.4,13.8,0.561,1.4,21.5,4.9,14,8,2.1,13.9,8.1,-2.7,0.283,0.5,3.1,14.8,3.6
596,81,0.481,SF,329,59,Corey Brewer,MIN,998,0.517,105,227,210,30,0.718,211,163,135,13/14,0.28,b/breweco01.html,388,63,807,81,151,27,207,breweco01,0.552,2609,144,4500000,University of Florida,84,2007,206,Right,0.261,2.4,0.095,2.4,10.4,0.55,2.9,6.2,0.9,12.7,2.6,2.7,16.5,7.9,0.4,0.281,1.7,1.3,4.3,5.2
7,3,0.2,SF,2,1,Ronnie Brewer,TOT,7,0.233,2,2,4,1,0,8,0,10,13/14,0.125,b/brewero02.html,3,2,15,24,6,28,14,brewero02,0.286,160,12,1186459,University of Arkansas,99,2006,201,Right,0.533,-0.1,0.004,-0.1,11.2,0.22,1.9,7.9,0.5,3.4,1.5,0.1,4.9,8.1,-4.6,0.133,-3.4,1.2,4.9,0
333,12,0.401,PG,137,96,Aaron Brooks,TOT,645,0.484,117,95,146,13,0.874,248,83,233,13/14,0.387,b/brookaa01.html,233,43,581,72,52,29,140,brookaa01,0.411,1557,97,1027424,University of Oregon,73,2007,183,Right,0.427,0.2,0.067,1.3,15.8,0.518,1.6,6.7,0.6,12.5,3.1,0.9,20.5,23.3,0.4,0.164,-1.5,-1.9,4.9,2.2
100,0,0.456,SG,44,13,MarShon Brooks,TOT,159,0.508,24,44,21,4,0.727,25,32,25,13/14,0.52,b/brookma01.html,57,10,125,35,14,25,54,brookma01,0.44,316,44,1210080,Providence College,90,2011,196,Right,0.2,-0.1,0.06,0.1,14.3,0.551,2.2,15.5,0.9,15.5,3.4,0.3,23.4,12.9,-2.1,0.352,-3.7,-1.6,9.3,0.4
64,1,0.364,SG,24,0,Shannon Brown,TOT,63,0.364,18,21,24,0,0.714,2,15,9,13/14,0,b/brownsh01.html,24,7,66,29,13,28,28,brownsh01,0.375,251,21,3500000,,,,,,0.03,-0.3,-0.05,-0.5,19.3,0.419,2.7,9.5,0,4.7,3.2,0.3,17.1,5,-6.8,0.318,-7,-0.3,6.4,-0.3
57,6,0.425,SG,28,3,Kobe Bryant,LAL,83,0.445,34,21,9,1,0.857,16,18,38,13/14,0.188,b/bryanko01.html,31,2,73,6,7,35,26,bryanko01,0.491,177,24,30453805,,96,1996,198,Right,0.219,-0.2,-0.097,-0.5,29.2,0.505,1.9,14.5,0.4,10.7,1.2,0.1,28.7,34.6,-4.7,0.288,-5.9,-1.3,7.8,-0.4
134,8,0.394,SF,58,42,Chase Budinger,MIN,274,0.476,24,39,58,2,0.821,120,32,31,13/14,0.35,b/budinch01.html,100,19,254,41,19,25,103,budinch01,0.433,751,84,5000000,University of Arizona,94,2009,201,Right,0.472,-0.1,0.059,0.3,8.1,0.505,1.2,12.5,0.2,9.7,2.7,0.6,16.7,6.2,-1.3,0.154,-2.6,-1.3,7.5,0.9
48,0,0.355,SF,21,22,Reggie Bullock,LAC,115,0.446,13,9,26,1,0.778,73,7,12,13/14,0.301,b/bullore01.html,43,11,121,43,9,22,54,bullore01,0.438,395,43,1149000,University of North Carolina,92,2013,201,Right,0.603,-0.3,0.019,-0.2,9.4,0.46,1.1,11.7,0.2,6.7,3.2,0.3,15.4,4.3,-2.9,0.074,-4.7,-1.8,7.6,0.2
561,68,0.38,PG,230,111,Trey Burke,UTA,895,0.442,131,113,145,6,0.903,336,102,396,13/14,0.33,b/burketr01.html,341,37,897,70,42,21,208,burketr01,0.41,2262,171,2438760,,,,,,0.375,-0.3,0.02,1,12.2,0.473,1,9,0.2,12.6,1.8,0,21.8,29.4,0.5,0.126,-2.5,-3,5.3,0.9
688,12,0.457,SG,330,50,Alec Burks,UTA,1089,0.487,149,373,190,14,0.748,143,279,212,13/14,0.35,b/burksal01.html,380,59,831,78,69,22,257,burksal01,0.48,2193,198,2202000,University of Colorado,97,2011,198,Right,0.172,0.5,0.07,2.6,13,0.547,1.7,10.7,0.5,15.8,3,0.6,23.9,16.9,0.5,0.449,-1.2,-1.7,6.8,3.2
291,13,0.394,SF,115,98,Caron Butler,TOT,587,0.485,60,75,120,17,0.84,249,63,82,13/14,0.394,b/butleca01.html,213,21,540,56,47,33,229,butleca01,0.395,1419,208,8000000,University of Connecticut,103,2002,201,Right,0.461,0,0.062,0.6,9.5,0.512,1.7,16.8,1,12.2,1.7,1.2,20.1,9.6,-0.7,0.139,-2.1,-1.4,9.2,1.8
453,67,0.397,SG,207,68,Jimmy Butler,CHI,878,0.446,102,338,106,36,0.769,240,260,175,13/14,0.283,b/butleji01.html,275,87,693,67,127,24,330,butleji01,0.457,2591,243,1112880,Marquette University,99,2012,201,Right,0.346,2.9,0.131,2.4,10.8,0.522,2.6,10.5,1.1,13.5,3.9,4.6,16.8,11.1,0,0.488,2.4,2.4,7.2,7.1
225,19,0.418,C,94,0,Andrew Bynum,TOT,225,0.418,34,49,31,29,0.755,0,37,29,13/14,,b/bynuman01.html,94,53,225,26,6,26,145,bynuman01,0.418,516,92,6000000,,129,2005,213,Right,0,-0.2,0.038,-0.2,12.1,0.456,0.6,20.3,4.7,15.2,11.4,0.6,24.3,9.7,-4.1,0.218,-3.4,0.6,15.8,0.4
368,3,0.428,PG,164,20,Will Bynum,DET,485,0.451,103,121,121,7,0.802,62,97,216,13/14,0.323,b/bynumwi01.html,184,24,430,56,39,31,99,bynumwi01,0.446,1054,75,2790343,Georgia Institute of Technology,83,2006,183,Right,0.144,-0.4,0.047,0.6,17.6,0.502,1.9,8.2,0.5,14.4,2.4,0.4,23.8,32.5,-0.7,0.281,-3.5,-2.8,5.1,1
323,81,0.456,PG,150,191,Jose Calderon,DAL,925,0.584,103,63,136,11,0.825,425,52,377,13/14,0.449,c/caldejo01.html,341,29,748,81,69,32,192,caldejo01,0.464,2468,163,6791570,,90,2005,190,Right,0.568,2.1,0.122,5.4,11.7,0.596,1.4,7.6,0.4,15.2,1.4,0.8,16.2,22.4,3.3,0.084,1.3,-2,4.5,6.3
275,41,0.396,SG,123,59,Kentavious Caldwell-Pope,DET,470,0.46,28,61,145,12,0.77,185,47,55,13/14,0.319,c/caldwke01.html,182,38,460,80,75,20,156,caldwke01,0.447,1583,118,2653080,University of Georgia,92,2013,196,Right,0.402,0,0.055,1,5.4,0.483,2.4,8.6,0.6,9.4,2.5,0.8,13.9,5,-1.2,0.133,-2.1,-0.8,5.4,1.8
