fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
167,1,0.429,PG,79,5,Marcus Banks,PHO,221,0.441,40,60,70,3,0.8,29,48,60,06-Jul,0.172,b/banksma01.html,84,10,196,45,23,25,38,banksma01,0.473,503,28,3672414,"University of Nevada, Las Vegas",90,2003,188,Right,0.148,-0.3,0.037,-0.1,15.2,0.497,2.3,6.2,0.4,11.3,2.4,0.4,23.5,17.4,-2.8,0.306,-4.1,-1.3,4.4,0.4
673,18,0.476,SG,339,190,Leandro Barbosa,PHO,1444,0.562,146,232,210,15,0.845,438,196,317,06-Jul,0.434,b/barbole01.html,529,22,1111,80,96,24,214,barbole01,0.504,2613,192,1679733,,87,2003,190,Right,0.394,3.2,0.151,6.1,10.7,0.595,1.8,8.1,0.4,18.4,1,2.1,23.4,18.7,3.8,0.209,2.9,-0.9,4.8,8.2
57,1,0.359,PG,22,6,J.J. Barea,DAL,78,0.397,14,24,19,1,0.667,21,16,24,06-Jul,0.286,b/bareajo01.html,28,7,78,33,1,22,25,bareajo01,0.386,191,18,412718,Northeastern University,83,2006,183,Right,0.269,-0.2,0.015,-0.1,13.7,0.44,0.3,11.1,0.4,9.6,4.5,0.2,25,20.4,-2.8,0.308,-5.4,-2.6,7.9,0.1
357,2,0.427,PF,167,100,Andrea Bargnani,TOR,751,0.507,107,142,180,53,0.824,268,117,50,06-Jul,0.373,b/bargnan01.html,267,52,625,65,32,21,255,bargnan01,0.468,1629,203,4501200,,111,2006,213,Right,0.429,0.1,0.057,0.2,13.5,0.546,1,14.8,2.5,12.8,3.7,1.7,22.6,5.1,-1.1,0.227,-1.7,-0.7,9.2,1.9
338,23,0.438,PF,169,106,Matt Barnes,GSW,746,0.522,105,123,188,41,0.732,290,90,156,06-Jul,0.366,b/barnema02.html,275,91,628,76,73,26,350,barnema02,0.5,1813,259,771331,"University of California, Los Angeles",102,2004,201,Right,0.462,1.3,0.099,1.9,13.3,0.547,1.9,16,1.7,14.7,5.4,1.8,18.5,12.8,0.5,0.196,0.9,0.3,10.6,3.7
8,0,0.5,PG,4,0,Andre Barrett,CHI,8,0.5,4,0,4,0,,0,0,7,06-Jul,,b/barrean01.html,4,1,8,6,0,24,5,barrean01,0.5,29,4,744551,Seton Hall University,78,2004,178,Right,0,0,0.014,0,33.3,0.5,0,15.6,0,8.2,4,0,18.4,38.2,-5.6,0,-7.1,-1.6,9.8,0
82,0,0.289,C,24,0,Earl Barron,MIA,65,0.289,11,18,21,4,0.944,1,17,5,06-Jul,0,b/barroea01.html,24,19,83,28,6,25,41,barroea01,0.293,203,22,744551,University of Memphis,113,2005,213,Right,0.012,-0.4,-0.062,-0.5,10.8,0.357,1.6,12.5,1.6,6.6,11.3,0.2,23.8,4,-8.1,0.217,-10.4,-2.3,11.9,-0.3
138,28,0.475,SG,74,128,Brent Barry,SAS,635,0.626,61,117,88,12,0.88,287,103,138,06-Jul,0.446,b/barrybr01.html,202,17,425,75,56,35,160,barrybr01,0.536,1631,143,5117880,Oregon State University,83,1995,198,Right,0.675,2.4,0.201,4.2,11.3,0.666,1.8,10.2,0.5,16.6,1.3,2.6,15.6,13.3,3.5,0.275,3.9,0.4,5.9,6.8
43,3,0.341,PF,15,0,Brandon Bass,NOK,42,0.341,10,16,16,3,0.75,1,12,3,06-Jul,0,b/bassbr01.html,15,13,44,21,2,21,43,bassbr01,0.349,162,30,664209,Louisiana State University,113,2005,203,Right,0.023,-0.3,-0.011,-0.2,16.4,0.411,0.7,21.9,1.5,7.2,9.1,0.2,17.2,2.8,-7.2,0.364,-8.7,-1.5,15.3,0
69,2,0.645,PF,46,3,Maceo Baston,IND,138,0.664,32,47,65,18,0.787,7,37,16,06-Jul,0.429,b/bastoma01.html,49,21,76,47,12,31,74,bastoma01,0.667,405,53,744551,University of Michigan,97,2003,206,Right,0.092,0.1,0.127,0.5,24.9,0.714,1.5,15.4,3.4,13.7,5.9,0.5,14.2,6.5,-1.9,0.618,-0.6,1.4,10.6,1.1
16,0,0.5,PF,8,0,Esteban Batista,ATL,20,0.5,4,7,13,0,0.571,0,4,4,06-Jul,,b/batises01.html,8,7,16,13,3,23,30,batises01,0.5,81,23,664209,,,,,,0,0,0.101,0,17.3,0.524,2,34.6,0,12.5,10.3,0.1,13.1,8.1,-3.8,0.438,-4,-0.1,22.3,0.2
359,66,0.489,PF,176,0,Tony Battie,ORL,404,0.489,61,77,185,30,0.675,1,52,35,06-Jul,0,b/battito01.html,176,92,360,66,29,30,344,battito01,0.49,1575,252,5746000,Texas Tech University,104,1997,211,Right,0.003,-0.1,0.081,0.6,13.4,0.513,1,19.3,1.5,9.8,7.4,2.1,13.4,3.6,-2.9,0.214,-2.3,0.6,13.5,2.7
281,82,0.446,SF,135,157,Shane Battier,HOU,829,0.567,72,113,190,60,0.779,373,88,175,06-Jul,0.421,b/battish01.html,292,67,654,82,79,28,338,battish01,0.48,2988,271,5393300,Duke University,99,2001,203,Right,0.57,4,0.144,4.4,9.3,0.589,1.4,10.4,1.5,12,2.6,4.6,12.1,9.2,0.8,0.173,3.3,2.5,6.5,9
613,64,0.437,SG,299,127,Charlie Bell,MIL,1110,0.503,104,168,213,4,0.78,361,131,247,06-Jul,0.352,b/bellch01.html,426,57,974,82,97,27,238,bellch01,0.488,2848,181,744551,,,,,,0.371,1,0.068,3.6,9,0.53,1.8,7.6,0.1,13.1,2.3,0.4,18.3,13.6,1.2,0.172,-0.7,-1.9,4.9,4
454,78,0.432,SG,205,205,Raja Bell,PHO,1143,0.539,83,152,233,22,0.776,496,118,196,06-Jul,0.413,b/bellra01.html,410,48,950,78,50,30,251,bellra01,0.452,2917,203,4500000,,,,,,0.522,2.8,0.095,4.2,7.5,0.562,0.9,7.7,0.5,12,2,1.6,17,9.5,2.3,0.16,1.8,-0.5,5,5.8
685,82,0.404,PG,298,173,Mike Bibby,SAC,1403,0.478,197,347,139,6,0.83,481,288,388,06-Jul,0.36,b/bibbymi01.html,471,39,1166,82,88,28,263,bibbymi01,0.435,2784,224,12500000,University of Arizona,86,1999,185,Right,0.413,1.4,0.076,2.9,13,0.532,1.6,9.6,0.2,16,1.6,1.5,24.5,24.3,2.1,0.298,0.1,-2,5.5,4.4
581,63,0.599,C,348,0,Andris Biedrins,GSW,783,0.599,119,167,304,136,0.521,0,87,88,06-Jul,,b/biedran01.html,348,251,581,82,67,20,762,biedran01,0.599,2382,511,1986960,,,,,,0,2.1,0.136,3.5,15.4,0.598,1.4,24,4.3,16.2,11.3,3.3,13.8,5.4,-1.1,0.287,1.4,2.5,17.5,6.7
499,70,0.427,PG,239,109,Chauncey Billups,DET,1191,0.494,140,437,161,17,0.883,316,386,502,06-Jul,0.345,b/billuch01.html,348,23,815,70,84,30,237,billuch01,0.479,2533,214,6364400,University of Colorado,91,1997,190,Right,0.388,4.1,0.216,8.7,12.2,0.591,1.8,10,0.5,21.3,1.1,2.7,21.5,32.9,5.4,0.536,4.4,-0.9,5.6,11.4
301,42,0.411,PG,142,67,Steve Blake,TOT,528,0.476,129,64,121,8,0.672,208,43,408,06-Jul,0.322,b/blakest01.html,209,21,509,82,61,26,169,blakest01,0.472,2225,148,1330000,,,,,,0.409,-0.6,0.045,1,19.4,0.491,1.4,7.5,0.3,9.9,1.1,1.1,13,26.1,-1.4,0.126,-3.1,-1.7,4.3,2.1
25,0,0.3,PG,8,1,Will Blalock,DET,25,0.317,12,6,9,0,1,5,6,17,06-Jul,0.2,b/blalowi01.html,9,6,30,14,5,23,15,blalowi01,0.32,166,9,412718,Iowa State University,92,2006,183,Right,0.167,-0.2,-0.032,-0.3,26.9,0.383,1.7,6.4,0,4.5,4.3,0.1,12.8,14.9,-5.4,0.2,-5.7,-0.2,5.4,-0.1
170,13,0.437,PF,82,4,Andray Blatche,WAS,206,0.447,49,49,94,32,0.612,27,30,39,06-Jul,0.148,b/blatcan01.html,86,77,197,56,17,20,191,blatcan01,0.482,682,114,664209,,106,2005,211,Right,0.137,-0.1,0.033,-0.1,18.3,0.471,1.3,19.8,3.6,12.1,12.6,0.5,17.2,8.8,-2.8,0.249,-2.4,0.4,16.1,0.5
808,81,0.509,C,418,9,Mark Blount,MIN,1010,0.514,159,195,239,58,0.754,31,147,67,06-Jul,0.29,b/blounma01.html,427,136,839,82,43,31,505,blounma01,0.517,2544,369,7288165,University of Pittsburgh,104,2000,213,Right,0.037,-0.8,0.052,0.6,14.7,0.546,0.9,16.9,1.8,12.7,6.6,2.2,19.8,4.5,-2.7,0.232,-3.2,-0.5,11.9,2.8
108,18,0.404,SG,46,53,Keith Bogans,ORL,298,0.512,46,63,98,2,0.746,137,47,59,06-Jul,0.387,b/boganke01.html,99,16,245,59,28,26,93,boganke01,0.426,990,77,2510000,University of Kentucky,97,2003,196,Right,0.559,0.2,0.08,0.7,14.4,0.546,1.5,9.4,0.2,9.2,2,1,14.9,9.5,-0.4,0.257,-1.3,-1,5.8,1.7
624,66,0.553,C,347,1,Andrew Bogut,MIL,809,0.554,150,194,216,35,0.577,5,112,198,06-Jul,0.2,b/bogutan01.html,348,168,629,66,49,22,584,bogutan01,0.556,2258,416,4665960,,,,,,0.008,1.4,0.085,2.6,17.4,0.566,1.1,21.9,1.2,15.5,8.7,1.4,17.3,13.9,-0.1,0.308,0.5,0.7,15.2,4
143,0,0.447,PF,70,36,Matt Bonner,SAS,275,0.523,25,38,67,11,0.711,94,27,22,06-Jul,0.383,b/bonnema01.html,106,64,237,56,17,26,156,bonnema01,0.49,653,92,2000000,University of Florida,106,2004,208,Right,0.397,0.4,0.163,1.1,9,0.542,1.4,16.4,1.2,16.4,12.3,1.2,20.3,5.7,1,0.16,0.4,-0.6,14.4,2.2
171,0,0.579,PF,99,0,Josh Boone,NJN,254,0.579,33,103,94,21,0.544,0,56,10,06-Jul,,b/boonejo01.html,99,64,171,61,11,22,176,boonejo01,0.579,669,112,1053960,University of Connecticut,107,2006,208,Right,0,-0.4,0.122,0.9,13.2,0.587,0.9,19.6,2.5,14.6,11.4,0.8,17.4,2.6,-3,0.602,-4.4,-1.4,15.5,1.7
64,1,0.47,C,30,1,Calvin Booth,WAS,69,0.477,9,10,71,29,0.6,2,6,18,06-Jul,0.5,b/boothca01.html,31,27,66,44,4,30,81,boothca01,0.469,380,54,998967,Pennsylvania State University,104,2000,211,Left,0.03,0.1,0.072,0.3,11.3,0.49,0.5,16.8,5.9,9.6,7.9,0.3,9.2,6.8,-3.2,0.152,-1.4,1.8,12.3,0.6
1154,74,0.561,PF,647,0,Carlos Boozer,UTA,1549,0.561,194,372,217,21,0.685,0,255,221,06-Jul,,b/boozeca01.html,647,235,1154,74,70,25,867,boozeca01,0.561,2557,632,11260483,Duke University,117,2002,206,Right,0,4.3,0.185,6.5,12.8,0.588,1.4,29.9,0.7,24.1,11.2,3.4,26.5,16.6,3.4,0.322,4.6,1.2,20.6,9.9
1059,69,0.496,C,531,12,Chris Bosh,TOR,1561,0.502,179,590,163,90,0.785,35,463,175,06-Jul,0.343,b/boshch01.html,543,186,1094,69,39,22,741,boshch01,0.501,2658,555,4235220,,,,,,0.032,3.1,0.174,6.1,11.7,0.577,0.8,24.8,2.6,22.6,8.1,3.5,26.7,11.7,1.3,0.539,2.6,1.3,16.4,9.6
235,82,0.405,SF,100,89,Bruce Bowen,SAS,510,0.5,65,73,175,25,0.589,232,43,117,06-Jul,0.384,b/bowenbr01.html,189,23,467,82,62,35,223,bowenbr01,0.426,2464,200,3750000,"California State University, Fullerton",83,1997,201,Right,0.497,1.5,0.079,0.4,11.5,0.511,1.3,9.4,0.7,7.1,1.2,3.6,10.9,7,-1.4,0.156,0.5,1.9,5.5,4.1
530,23,0.42,PG,228,95,Earl Boykins,TOT,961,0.482,120,245,92,2,0.898,239,220,291,06-Jul,0.397,b/boykiea01.html,323,49,769,66,56,30,139,boykiea01,0.43,2031,90,2950000,,,,,,0.311,0.4,0.105,4.1,12,0.548,1.4,5.1,0.1,16.2,2.8,0.4,21.6,22.7,1.9,0.319,-1.2,-3.1,4,4.5
26,5,0.282,SG,9,2,Cedric Bozeman,ATL,26,0.308,9,6,32,2,0.333,13,2,9,06-Jul,0.154,b/bozemce01.html,11,3,39,23,5,23,23,bozemce01,0.346,199,20,412718,"University of California, Los Angeles",93,2006,198,Right,0.333,-0.3,-0.077,-0.4,17.8,0.312,1.3,12.3,0.8,-0.1,1.8,0.1,11.7,6.9,-7.2,0.154,-8.2,-1,7,-0.3
1210,80,0.533,PF,644,1,Elton Brand,LAC,1642,0.533,202,461,238,179,0.761,1,351,235,06-Jul,1,b/brandel01.html,645,268,1211,80,77,27,744,brandel01,0.532,3077,476,14248000,,,,,,0.001,5.5,0.18,7.2,12.5,0.581,1.3,18.3,4.5,23.1,10.5,4.3,24.3,14.7,2.7,0.381,5.1,2.3,14.5,11.5
184,14,0.528,SG,102,0,Ronnie Brewer,UTA,260,0.528,24,83,44,6,0.675,9,56,24,06-Jul,0,b/brewero02.html,102,37,193,56,37,21,75,brewero02,0.554,675,38,1595400,University of Arkansas,99,2006,201,Right,0.047,0.3,0.124,1.1,9.5,0.566,2.9,6.8,0.7,15.2,6.7,0.7,16.8,5.7,0.1,0.43,-0.2,-0.2,6.7,1.7
271,40,0.445,C,121,1,Primoz Brezec,CHA,288,0.447,38,68,161,23,0.632,3,43,23,06-Jul,0.333,b/brezepr01.html,122,80,274,58,11,27,184,brezepr01,0.446,838,104,2750000,,114,2001,218,Right,0.011,-0.6,0.038,0,11.1,0.474,0.7,15.2,2.1,9.7,11,0.6,18.5,4.6,-3.7,0.248,-5.1,-1.3,13,0.7
73,0,0.568,PF,42,0,Andre Brown,SEA,93,0.568,29,15,26,4,0.6,1,9,2,06-Jul,0,b/brownan01.html,42,26,74,38,6,25,74,brownan01,0.575,271,48,241591,DePaul University,111,2007,206,Right,0.014,-0.4,-0.002,-0.2,26.5,0.577,1.2,21.4,1.1,11.1,11.4,0.2,18.4,1.2,-5.4,0.203,-8.5,-3.1,16.4,0
70,0,0.327,PG,26,6,Dee Brown,UTA,94,0.357,31,37,51,7,0.649,28,24,83,06-Jul,0.214,b/brownde03.html,32,8,98,49,22,22,40,brownde03,0.371,450,32,412718,University of Illinois at Urbana-Champaign,83,2006,183,Right,0.286,-0.2,0.024,-0.2,21.3,0.411,2.6,8.6,1.3,8.6,2.2,0.5,14.5,26.2,-3.4,0.378,-3.7,-0.3,5.4,0.2
328,49,0.42,SG,152,81,Devin Brown,NOK,670,0.493,91,155,139,9,0.794,227,123,149,06-Jul,0.357,b/brownde02.html,233,55,555,58,44,28,251,brownde02,0.463,1662,196,500000,University of Texas at San Antonio,99,2002,196,Right,0.409,1.2,0.102,2.1,12.7,0.538,1.4,13.9,0.4,14.3,3.7,1.5,19.6,14.8,1.3,0.279,1,-0.3,8.7,3.5
241,28,0.591,C,143,0,Kwame Brown,LAL,345,0.591,76,134,124,49,0.44,1,59,75,06-Jul,0,b/brownkw01.html,143,81,242,41,39,24,244,brownkw01,0.593,1132,163,8287500,,122,2001,211,Right,0.004,0.8,0.08,0.7,20.2,0.573,1.8,16.7,3.3,13.7,8.4,1.2,15,10.2,-1.4,0.554,0.7,2.1,12.6,1.9
416,49,0.407,PF,170,0,P.J. Brown,CHI,436,0.407,85,122,187,52,0.787,2,96,48,06-Jul,0,b/brownpj01.html,170,129,418,72,24,37,347,brownpj01,0.409,1456,218,8560000,Louisiana Tech University,102,1993,211,Right,0.005,-0.4,0.075,-0.4,15.3,0.462,0.8,17,2.8,9.7,10.2,2.7,17,5,-4.5,0.292,-3,1.6,13.6,2.3
49,5,0.378,SG,21,7,Shannon Brown,CLE,73,0.426,14,14,24,3,0.714,25,10,10,06-Jul,0.28,b/brownsh01.html,28,6,74,23,7,21,21,brownsh01,0.429,202,15,971280,,,,,,0.338,-0.2,0.015,-0.2,14.9,0.455,1.8,8.9,1.2,7.5,3.4,0.3,21.1,8.1,-4.4,0.189,-5.1,-0.7,6,0.1
1359,77,0.463,SG,676,137,Kobe Bryant,LAL,2430,0.502,255,768,205,36,0.868,398,667,413,06-Jul,0.344,b/bryanko01.html,813,75,1757,77,111,28,439,bryanko01,0.497,3140,364,17718750,,96,1996,198,Right,0.227,5.3,0.199,10.8,10.9,0.58,1.8,13.5,0.9,26.1,2.8,2.2,33.6,25.5,6.1,0.437,4.7,-1.4,8.2,13
196,11,0.411,SG,91,32,Greg Buckner,DAL,305,0.465,40,34,152,7,0.794,103,27,70,06-Jul,0.311,b/buckngr01.html,123,35,299,76,47,30,158,buckngr01,0.464,1372,123,1941333,,,,,,0.344,0.5,0.076,0.4,11.3,0.486,1.8,10.6,0.4,7.8,3.1,1.7,12,7.6,-1.5,0.114,-0.4,1,6.9,2.2
43,0,0.354,C,17,6,Pat Burke,PHO,60,0.4,7,13,19,2,0.615,22,8,5,06-Jul,0.273,b/burkepa01.html,23,12,65,23,3,33,47,burkepa01,0.395,164,35,810000,Auburn University,113,2002,211,Left,0.338,-0.2,0.015,-0.1,9,0.424,0.9,23.7,0.9,9.3,9,0.2,21.3,4.3,-4.6,0.2,-6.9,-2.3,16.7,0.1
903,63,0.463,SF,433,18,Caron Butler,WAS,1203,0.472,181,328,188,17,0.863,72,283,233,06-Jul,0.25,b/butleca01.html,451,147,975,63,134,26,467,butleca01,0.48,2474,320,7438000,University of Connecticut,103,2002,201,Right,0.074,2.5,0.103,3.4,13.9,0.537,2.8,15.3,0.5,18.3,6.6,1.9,23.1,15.9,1.4,0.336,1.9,0.5,10.8,5.3
35,2,0.457,C,16,0,Jackie Butler,SAS,41,0.457,10,10,16,0,0.9,0,9,5,06-Jul,,b/butleja01.html,16,6,35,11,2,21,22,butleja01,0.457,103,16,2200000,,113,2005,208,Right,0,-0.1,0.047,-0.1,20.2,0.52,1,18,0,9.6,7.3,0.2,22.8,8.1,-5.4,0.286,-6.1,-0.7,12.9,0.1
