fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
73,0,0.376,SG,28,19,Derek Anderson,CHA,141,0.452,25,38,49,1,0.737,52,28,44,07-Aug,0.365,a/anderde01.html,47,9,125,28,12,33,52,anderde01,0.384,396,43,1219590,University of Kentucky,87,1997,196,Right,0.416,-0.2,0.032,0,15,0.497,1.6,12.6,0.2,10,2.6,0.3,19.3,17.8,-1.9,0.304,-3.7,-1.8,7.5,0.3
1317,77,0.492,SF,670,58,Carmelo Anthony,DEN,1978,0.511,253,590,253,39,0.786,164,464,259,07-Aug,0.354,a/anthoca01.html,728,178,1481,77,98,23,571,anthoca01,0.509,2806,393,13041250,Syracuse University,108,2003,203,Right,0.111,2.6,0.14,5.2,12.7,0.568,1.7,14.9,1,21.1,7,3,30.2,16.1,2.2,0.398,1.6,-0.6,11,8.2
60,1,0.467,PF,28,0,Joel Anthony,MIA,85,0.467,17,49,55,31,0.592,0,29,3,07-Aug,,a/anthojo01.html,28,38,60,24,9,25,93,anthojo01,0.467,498,55,427163,"University of Nevada, Las Vegas",111,2007,206,Left,0,-0.2,0.054,0.1,17.2,0.521,1,13.4,5,8.8,9,0.4,9.4,0.9,-4.8,0.817,-3.4,1.4,11.2,0.6
118,8,0.398,PG,56,22,Gilbert Arenas,WAS,252,0.454,49,96,30,1,0.771,78,74,66,07-Aug,0.282,a/arenagi01.html,78,6,196,13,23,26,51,arenagi01,0.475,425,45,11950400,University of Arizona,86,2001,190,Right,0.398,0.3,0.07,0.2,17.1,0.529,2.9,12.8,0.2,18.2,1.6,0.4,31.1,27.4,2.3,0.49,0.7,-1.6,7,0.6
118,3,0.507,SF,64,5,Trevor Ariza,TOT,192,0.526,23,75,45,11,0.653,18,49,44,07-Aug,0.278,a/arizatr01.html,69,30,136,35,31,22,108,arizatr01,0.542,546,78,3100000,"University of California, Los Angeles",97,2004,203,Right,0.132,0.5,0.157,0.9,12,0.568,2.9,15.4,1.5,16.1,6.4,0.9,15.6,11.8,0,0.551,1.8,1.8,11.1,1.8
41,2,0.364,PG,17,23,Darrell Armstrong,NJN,123,0.468,41,30,53,2,0.667,69,20,73,07-Aug,0.333,a/armstda01.html,40,17,110,50,28,39,67,armstda01,0.415,549,50,1219590,Fayetteville State University,77,1995,183,Right,0.627,-0.1,0.024,-0.2,25,0.499,2.7,10.6,0.3,8.7,3.6,0.5,13.7,20.5,-2.6,0.273,-3,-0.4,7.1,0.3
148,3,0.453,C,67,0,Hilton Armstrong,NOH,178,0.453,59,70,130,34,0.629,0,44,23,07-Aug,,a/armsthi01.html,67,65,148,65,15,23,163,armsthi01,0.453,732,98,1900200,University of Connecticut,106,2006,211,Right,0,-0.2,0.032,-0.5,24.8,0.498,1.1,16,3.6,7.7,10.1,1,15.1,4.4,-5.1,0.473,-3.3,1.8,13,0.5
264,20,0.451,PG,128,29,Carlos Arroyo,ORL,430,0.493,77,102,85,2,0.853,84,87,219,07-Aug,0.345,a/arroyca01.html,157,10,348,62,26,28,113,arroyca01,0.485,1269,103,4100000,Florida International University,91,2001,188,Right,0.241,-0.1,0.107,1.7,16.4,0.547,1.1,9,0.1,12.8,0.9,1.1,17,26.6,-0.8,0.293,-2.2,-1.4,5.1,2.8
43,0,0.344,SG,17,25,Chucky Atkins,DEN,113,0.447,10,9,27,1,0.444,79,4,47,07-Aug,0.316,a/atkinch01.html,42,3,122,24,9,33,31,atkinch01,0.395,352,28,3000000,University of South Florida,72,1999,180,Right,0.648,-0.2,0.04,0.1,7.4,0.449,1.2,8.4,0.2,8.9,0.9,0.2,16.4,18.7,-1.1,0.074,-4,-2.9,4.8,0.3
34,0,0.529,PF,18,0,James Augustine,ORL,40,0.529,6,8,18,2,0.5,0,4,2,07-Aug,,a/augusja01.html,18,16,34,25,5,23,30,augusja01,0.529,149,14,687456,University of Illinois at Urbana-Champaign,106,2007,208,Left,0,0,0.098,0.1,13.8,0.533,1.7,10.4,1,10.8,12.9,0.2,13.4,2.1,-2.2,0.235,-2.6,-0.3,11.6,0.3
392,17,0.445,SG,190,71,Kelenna Azubuike,GSW,692,0.505,58,138,159,34,0.717,195,99,75,07-Aug,0.364,a/azubuke01.html,261,107,587,81,45,24,324,azubuke01,0.485,1732,217,687456,,,,,,0.332,0.2,0.094,2.3,8.2,0.534,1.3,14,1.4,13.5,6.4,1.1,17.2,6.1,-0.3,0.235,-1.5,-1.2,10,3.4
174,0,0.489,SF,90,1,Renaldo Balkman,NYK,224,0.492,37,95,132,30,0.432,12,41,40,07-Aug,0.083,b/balkmre01.html,91,83,186,65,44,23,216,balkmre01,0.517,952,133,1280640,University of South Carolina,94,2006,203,Right,0.065,0.3,0.065,0.4,14,0.492,2.4,16.4,2.4,11.5,9.6,0.9,12.5,6.5,-2.4,0.511,-0.6,1.8,12.9,1.3
89,3,0.45,PG,46,40,Marcus Banks,TOT,239,0.555,37,35,65,13,0.771,102,27,61,07-Aug,0.392,b/banksma01.html,86,4,191,36,14,26,45,banksma01,0.517,569,41,3966207,"University of Nevada, Las Vegas",90,2003,188,Right,0.534,0,0.068,0.5,15.2,0.579,1.3,8.3,1.6,12.6,0.9,0.3,19.7,17.7,0.1,0.183,-2.1,-2.2,4.6,0.8
599,12,0.462,SG,308,164,Leandro Barbosa,PHO,1283,0.543,117,213,195,18,0.822,422,175,216,07-Aug,0.389,b/barbole01.html,472,40,1021,82,75,25,231,barbole01,0.514,2421,191,5600000,,87,2003,190,Right,0.413,1.6,0.109,3.9,9.5,0.575,1.5,8.2,0.5,15.8,2,1.6,22.8,13.5,2.4,0.209,0.6,-1.8,5.4,5.5
116,9,0.418,PG,50,21,J.J. Barea,DAL,191,0.479,35,35,48,1,0.8,54,28,58,07-Aug,0.389,b/bareajo01.html,71,4,170,44,14,23,47,bareajo01,0.431,460,43,687456,Northeastern University,83,2006,183,Right,0.318,-0.1,0.052,0,15.9,0.515,1.6,10.5,0.2,11.7,1,0.5,22.3,20.6,-1.5,0.206,-3.2,-1.8,5.9,0.5
464,53,0.386,PF,190,90,Andrea Bargnani,TOR,792,0.448,88,169,211,37,0.84,261,142,89,07-Aug,0.345,b/bargnan01.html,280,50,725,78,23,22,288,bargnan01,0.409,1861,238,4838880,,111,2006,213,Right,0.36,-0.5,0.036,-0.3,9.9,0.495,0.7,15.2,1.6,10.6,3.2,1.6,22.5,7.4,-1.9,0.233,-3,-1.2,9.2,1.4
261,18,0.423,PF,134,53,Matt Barnes,GSW,486,0.483,85,79,159,36,0.747,181,59,139,07-Aug,0.293,b/barnema02.html,187,94,442,73,48,27,324,barnema02,0.513,1414,230,3000000,"University of California, Los Angeles",102,2004,201,Right,0.41,0.6,0.077,1,15.1,0.51,1.6,18.1,1.9,12.9,6.8,1.3,16.7,13.5,-0.7,0.179,-0.2,0.5,12.3,2.3
314,15,0.404,C,131,1,Earl Barron,MIA,326,0.405,48,87,114,8,0.701,13,61,29,07-Aug,0.077,b/barroea01.html,132,67,327,46,19,26,198,barroea01,0.417,889,131,973328,University of Memphis,113,2005,213,Right,0.04,-1.3,-0.019,-1,11.6,0.446,1.1,17.9,0.7,9.4,8.9,0.6,22,5.8,-5.5,0.266,-7.7,-2.2,13.3,-0.4
48,1,0.481,SF,29,48,Brent Barry,SAS,221,0.631,18,20,43,3,0.95,112,19,54,07-Aug,0.429,b/barrybr01.html,77,12,160,31,17,36,55,barrybr01,0.604,554,43,5544370,Oregon State University,83,1995,198,Right,0.7,0.8,0.203,1.5,9.6,0.655,1.7,9,0.4,16.7,2.6,0.8,16.1,16.1,3.7,0.125,3.6,-0.1,5.9,2.3
489,1,0.499,C,246,0,Brandon Bass,DAL,654,0.499,82,197,150,48,0.822,4,162,58,07-Aug,0,b/bassbr01.html,246,120,493,79,22,22,347,bassbr01,0.503,1557,227,770610,Louisiana State University,113,2005,203,Right,0.008,0.4,0.132,2.4,12.4,0.564,0.8,16.3,2.3,15.9,9.2,1.9,19.8,6.1,-1,0.4,-1,0,12.9,4.3
25,2,0.68,PF,17,0,Maceo Baston,TOR,41,0.68,4,10,20,4,0.7,0,7,3,07-Aug,,b/bastoma01.html,17,9,25,15,2,32,26,bastoma01,0.68,103,17,1830000,University of Michigan,97,2003,206,Right,0,0.1,0.201,0.3,12,0.697,1,19.7,3.2,17.6,10.3,0.1,15.3,4.6,0.4,0.4,0.8,0.4,14.9,0.4
250,78,0.428,SF,126,139,Shane Battier,HOU,744,0.54,78,101,196,90,0.743,369,75,155,07-Aug,0.377,b/battish01.html,265,131,619,80,77,29,407,battish01,0.504,2907,276,5883600,Duke University,99,2001,203,Right,0.596,4.3,0.135,3.6,10.5,0.561,1.4,10.5,2.3,11.7,5.2,4.6,11.7,8,0.8,0.163,3.8,3,7.9,8.2
52,0,0.387,PG,20,16,Marco Belinelli,GSW,95,0.473,12,9,15,0,0.778,41,7,15,07-Aug,0.39,b/belinma01.html,36,3,93,33,5,21,14,belinma01,0.385,241,11,1345800,,95,2007,196,Right,0.441,-0.3,-0.002,0,11,0.49,1,5.1,0,8.2,1.3,0,19.1,8.8,-2.8,0.097,-7.2,-4.3,3.1,0
269,5,0.381,SG,111,74,Charlie Bell,MIL,514,0.457,76,87,121,2,0.805,217,70,210,07-Aug,0.341,b/bellch01.html,185,31,486,68,52,28,167,bellch01,0.413,1628,136,3100000,,,,,,0.447,-0.3,0.038,1,12.7,0.49,1.7,10.3,0.1,10.9,2.1,0.3,16.6,19.9,-0.5,0.179,-2.7,-2.2,6,1.3
314,75,0.421,SG,141,176,Raja Bell,PHO,889,0.538,65,91,220,27,0.868,439,79,168,07-Aug,0.401,b/bellra01.html,317,47,753,75,54,31,274,bellra01,0.449,2646,227,4750000,,,,,,0.583,2.2,0.082,3,7.6,0.561,1,9,0.7,10.5,2.2,1.5,14.5,8.6,1.7,0.121,1.3,-0.4,5.9,4.5
355,44,0.411,PG,155,93,Mike Bibby,TOT,667,0.488,119,100,97,4,0.78,248,78,290,07-Aug,0.375,b/bibbymi01.html,248,16,603,48,54,29,160,bibbymi01,0.437,1573,144,13500000,University of Arizona,86,1999,185,Right,0.411,0.4,0.063,1.1,15.5,0.515,1.8,10.6,0.2,14.5,1.2,0.9,22,30.9,1.3,0.166,-1,-2.3,6,2.1
543,59,0.626,C,340,0,Andris Biedrins,GSW,796,0.626,85,187,262,94,0.62,0,116,75,07-Aug,,b/biedran01.html,340,256,543,76,56,21,744,biedran01,0.626,2078,488,2636696,,,,,,0,2,0.185,5.4,12,0.637,1.3,26.2,3.3,19.2,12.7,2.6,14.4,5.2,0.6,0.344,1.8,1.2,19.1,8
535,78,0.448,PG,256,137,Chauncey Billups,DET,1324,0.526,160,437,130,17,0.918,342,401,529,07-Aug,0.401,b/billuch01.html,393,42,877,78,101,31,212,billuch01,0.479,2522,170,10000000,University of Colorado,91,1997,190,Right,0.39,5.2,0.257,10.2,13,0.619,2.2,8.1,0.5,23.6,2,3.4,23,34.7,6.8,0.498,6.1,-0.7,5,13.5
342,78,0.408,PG,140,121,Steve Blake,POR,692,0.502,113,64,133,4,0.766,298,49,413,07-Aug,0.406,b/blakest01.html,261,31,640,81,55,27,195,blakest01,0.409,2424,164,4250000,,,,,,0.466,0.7,0.075,2.5,14.5,0.518,1.2,7.9,0.1,12,1.5,1.3,15.3,27.1,0.6,0.1,-0.8,-1.4,4.7,3.8
523,15,0.474,PF,251,3,Andray Blatche,WAS,618,0.477,112,154,258,114,0.695,13,107,92,07-Aug,0.231,b/blatcan01.html,254,164,536,82,53,21,425,blatcan01,0.48,1675,261,2470000,,106,2005,211,Right,0.024,1,0.085,0.8,15.6,0.512,1.7,18.8,5.7,15.5,11.2,2.1,19.7,9.2,-1.9,0.287,0.5,2.4,14.9,3
471,46,0.462,C,221,17,Mark Blount,MIA,581,0.479,70,138,133,34,0.638,44,88,41,07-Aug,0.386,b/blounma01.html,238,69,515,69,33,32,263,blounma01,0.469,1542,194,7901040,University of Pittsburgh,104,2000,213,Right,0.085,-1.3,0.021,-0.3,10.8,0.505,1.1,15.3,1.8,11.4,5.3,1,19.8,4.8,-4.1,0.268,-5.4,-1.3,10.2,0.7
179,35,0.41,SG,93,148,Keith Bogans,ORL,711,0.536,53,110,164,10,0.736,409,81,104,07-Aug,0.362,b/boganke01.html,241,42,588,82,59,27,266,boganke01,0.52,2198,224,2440000,University of Kentucky,97,2003,196,Right,0.696,1.8,0.106,2.6,7.7,0.559,1.4,11.3,0.3,10.9,2.3,2.3,14.4,7.1,1.2,0.187,1.3,0.1,7,4.9
903,78,0.511,C,465,0,Andrew Bogut,MIL,1119,0.511,172,322,254,135,0.587,7,189,199,07-Aug,0,b/bogutan01.html,465,245,910,78,64,23,763,bogutan01,0.515,2720,518,4991520,,,,,,0.008,2.2,0.085,2.6,14.1,0.532,1.2,23.4,3.9,17.5,10.2,2.3,20.2,12.4,-0.5,0.354,1.2,1.7,16.5,4.8
154,3,0.416,PF,75,46,Matt Bonner,SAS,326,0.495,39,44,111,17,0.864,137,38,32,07-Aug,0.336,b/bonnema01.html,121,53,291,68,14,27,192,bonnema01,0.487,853,139,2678000,University of Florida,106,2004,208,Right,0.471,0.1,0.11,0.5,11.2,0.525,0.9,19,1.5,12.4,7.4,1.5,19.6,6.2,-1.4,0.151,-1.6,-0.2,13.3,2
434,53,0.548,PF,238,0,Josh Boone,NJN,575,0.548,68,217,155,61,0.456,0,99,55,07-Aug,,b/boonejo01.html,238,192,434,70,36,23,509,boonejo01,0.548,1773,317,1133040,University of Connecticut,107,2006,208,Right,0,0.3,0.1,1.9,11.4,0.543,1.1,20.8,2.7,14.8,12.5,1.8,15.4,5.3,-1.8,0.5,-1.2,0.6,16.6,3.7
27,0,0.333,C,9,0,Calvin Booth,PHI,24,0.333,4,10,35,18,0.6,0,6,8,07-Aug,,b/boothca01.html,9,6,27,31,6,31,38,boothca01,0.333,204,32,1103225,Pennsylvania State University,104,2000,211,Left,0,0,0.065,-0.1,11.3,0.382,1.6,18.8,7,7.1,3.5,0.4,7.8,5.4,-6,0.37,-1.2,4.9,11.1,0.3
1296,81,0.547,PF,709,0,Carlos Boozer,UTA,1708,0.547,210,393,293,41,0.738,1,290,233,07-Aug,0,b/boozeca01.html,709,197,1297,81,100,26,844,boozeca01,0.547,2827,647,11260483,Duke University,117,2002,206,Right,0.001,3.7,0.173,5.9,12.5,0.581,1.8,27.7,1.2,21.9,8.6,4.3,26.6,14.2,1.9,0.303,3.2,1.3,18.2,10.2
1002,67,0.494,C,497,10,Chris Bosh,TOR,1496,0.499,153,559,157,67,0.844,25,472,171,07-Aug,0.4,b/boshch01.html,507,174,1027,67,63,23,583,boshch01,0.496,2425,409,12455000,,,,,,0.024,3.5,0.2,7,10.7,0.588,1.4,20.1,2.2,23.8,8.4,3.1,27.7,12.1,2.7,0.544,3.7,1,14.2,10.1
213,81,0.407,SF,84,90,Bruce Bowen,SAS,483,0.512,46,69,177,22,0.652,215,45,91,07-Aug,0.419,b/bowenbr01.html,174,33,428,81,54,36,234,bowenbr01,0.394,2448,201,4125000,"California State University, Fullerton",83,1997,201,Right,0.502,1.5,0.085,0.9,9.1,0.527,1.2,9.6,0.7,7,1.6,3.4,9.9,5.5,-1.6,0.161,0.4,2.1,5.6,4.4
99,4,0.49,SF,49,0,Ryan Bowen,NOH,114,0.49,15,29,77,11,0.552,1,16,25,07-Aug,0,b/bowenry01.html,49,55,100,53,32,32,100,bowenry01,0.495,660,45,1033930,University of Iowa,97,1999,201,Right,0.01,0.5,0.107,0.6,11.7,0.505,2.6,8.2,1.3,9.9,9.5,0.8,9,5.2,-1.3,0.29,1.2,2.5,8.9,1.5
128,0,0.355,PG,47,14,Earl Boykins,CHA,185,0.395,41,59,21,0,0.831,44,49,96,07-Aug,0.318,b/boykiea01.html,61,9,172,36,13,31,34,boykiea01,0.367,577,25,533572,,,,,,0.256,-0.7,0.001,-0.1,17.2,0.467,1.2,5,0,10,1.8,0.1,19,26,-3.2,0.343,-7.1,-3.9,3.4,0
114,6,0.456,PF,52,0,Elton Brand,LAC,141,0.456,17,47,21,15,0.787,0,37,16,07-Aug,,b/brandel01.html,52,21,114,8,3,28,64,brandel01,0.456,274,43,15344000,,,,,,0,0,0.08,0.2,11.2,0.523,0.6,18.2,4.1,18,8.8,0.3,25.5,11.2,-1.8,0.412,-1.5,0.3,13.5,0.5
450,35,0.374,SF,175,7,Corey Brewer,MIN,459,0.382,89,110,188,25,0.8,36,88,111,07-Aug,0.194,b/breweco01.html,182,82,486,79,76,21,292,breweco01,0.389,1803,210,2535720,University of Florida,84,2007,206,Right,0.074,-0.5,-0.005,-1.4,14.3,0.429,2.2,13.9,1.1,8.3,5.1,1.2,15.6,9.1,-3.9,0.226,-3.2,0.8,9.4,-0.2
584,76,0.558,SG,343,11,Ronnie Brewer,UTA,914,0.567,69,257,110,19,0.759,50,195,134,07-Aug,0.22,b/brewero02.html,354,97,634,76,129,22,218,brewero02,0.587,2088,121,1715040,University of Arkansas,99,2006,201,Right,0.079,3.1,0.178,5.4,8.5,0.612,3.2,7,0.7,18.4,5.7,2.4,17.5,9.7,3,0.405,3.9,0.9,6.4,7.8
94,18,0.468,C,44,0,Primoz Brezec,TOT,112,0.468,24,40,83,7,0.6,0,24,11,07-Aug,,b/brezepr01.html,44,30,94,50,3,28,81,brezepr01,0.468,475,51,2750000,,114,2001,218,Right,0,-0.5,0.017,-0.1,17.7,0.502,0.3,12.6,1.2,5.4,7.3,0.3,13.3,3.5,-5,0.426,-6.3,-1.3,10,0.2
116,0,0.413,PG,57,36,Aaron Brooks,HOU,264,0.493,44,49,69,5,0.857,109,42,87,07-Aug,0.33,b/brookaa01.html,93,13,225,51,13,23,56,brookaa01,0.491,608,43,972720,University of Oregon,73,2007,183,Right,0.484,0,0.112,0.6,15.1,0.535,1.1,7.9,0.6,13.1,2.5,0.8,21.8,23.5,0,0.218,-1.8,-1.8,5.2,1.4
78,1,0.5,PF,39,0,Andre Brown,MEM,100,0.5,14,49,38,4,0.449,0,22,8,07-Aug,,b/brownan01.html,39,37,78,33,7,26,92,brownan01,0.5,286,55,711517,DePaul University,111,2007,206,Right,0,-0.2,0.068,0.2,12.3,0.502,1.2,21.8,1,13.5,14.4,0.2,17.7,4.4,-3.1,0.628,-5.1,-2,18,0.4
385,20,0.409,SG,172,45,Devin Brown,CLE,586,0.451,99,142,144,7,0.754,146,107,175,07-Aug,0.308,b/brownde02.html,217,65,531,78,52,29,263,brownde02,0.447,1762,198,1200000,University of Texas at San Antonio,99,2002,196,Right,0.275,-0.1,0.064,0.6,14.3,0.494,1.6,13.2,0.3,11.3,4.1,1.7,17.8,16.1,-1.8,0.267,-2.2,-0.4,8.5,2.4
142,15,0.507,C,72,0,Kwame Brown,TOT,184,0.507,51,98,82,23,0.408,0,40,45,07-Aug,,b/brownkw01.html,72,51,142,38,22,25,188,brownkw01,0.507,713,137,9075000,,122,2001,211,Right,0,0,0.043,-0.3,21.6,0.497,1.6,20.8,2.3,10.1,8.1,1,14.6,9,-3.9,0.69,-2,1.9,14.7,0.6
96,4,0.349,SG,35,9,Shannon Brown,TOT,114,0.385,24,29,29,3,0.586,30,17,17,07-Aug,0.3,b/brownsh01.html,44,6,126,21,11,22,20,brownsh01,0.365,240,14,1044120,,,,,,0.238,-0.5,-0.102,-0.8,14.7,0.411,2.4,6.9,1,6.3,2.8,0.3,30.7,12.8,-6.5,0.23,-9.6,-3.1,4.7,-0.5
1275,82,0.459,SG,625,150,Kobe Bryant,LAL,2323,0.503,257,742,227,40,0.84,415,623,441,07-Aug,0.361,b/bryanko01.html,775,94,1690,82,151,29,517,bryanko01,0.49,3192,423,19490625,,96,1996,198,Right,0.246,6,0.208,9.5,11.3,0.576,2.4,14.1,0.9,24.2,3.4,4.3,31.4,23.9,5.1,0.439,5.4,0.3,9,13.8
67,4,0.385,SG,30,15,Greg Buckner,MIN,124,0.449,29,22,63,2,0.864,50,19,39,07-Aug,0.3,b/buckngr01.html,45,10,117,31,21,31,65,buckngr01,0.448,520,55,2080000,,,,,,0.427,-0.2,0.008,-0.2,18.6,0.489,2.1,12.7,0.3,7.2,2.2,0.3,13.5,10.8,-2.9,0.188,-3.2,-0.3,7.2,0.1
758,58,0.466,SF,373,66,Caron Butler,WAS,1180,0.501,150,262,160,20,0.901,185,236,284,07-Aug,0.357,b/butleca01.html,439,93,943,58,128,27,388,butleca01,0.492,2314,295,8218990,University of Connecticut,103,2002,201,Right,0.196,3.9,0.15,4.8,12.4,0.558,3,15.4,0.7,20.7,4.6,2.4,24,21.9,3.7,0.278,4.7,1,9.8,7.2
127,8,0.35,SF,47,44,Rasual Butler,NOH,252,0.435,10,31,66,21,0.839,133,26,36,07-Aug,0.331,b/butlera01.html,91,16,260,51,15,28,100,butlera01,0.37,875,84,3315000,La Salle University,97,2002,201,Right,0.512,0,0.063,0.3,3.5,0.46,0.9,11.5,1.9,8.8,2.1,0.8,15.1,5.9,-1.9,0.119,-2.2,-0.3,6.7,1.2
297,25,0.636,C,189,0,Andrew Bynum,LAL,460,0.636,52,118,98,72,0.695,0,82,61,07-Aug,,b/bynuman01.html,189,105,297,35,12,20,356,bynuman01,0.636,1008,251,2172000,,129,2005,213,Right,0,1.6,0.23,3,13,0.659,0.6,26.6,5.1,22.6,12.1,1.8,17.5,9.6,1.7,0.397,4.5,2.7,19.6,4.8
523,56,0.519,PG,288,79,Jose Calderon,TOR,922,0.575,126,120,134,6,0.908,184,109,678,07-Aug,0.429,c/caldejo01.html,367,34,707,82,87,26,236,caldejo01,0.551,2484,202,2471604,,90,2005,190,Right,0.26,2.9,0.197,8.1,14.2,0.607,1.9,9.7,0.2,20.5,1.6,2.2,16.8,42.3,4,0.17,2.6,-1.5,5.6,10.2
615,79,0.45,C,280,6,Marcus Camby,DEN,721,0.455,118,202,216,285,0.708,20,143,259,07-Aug,0.3,c/cambyma01.html,286,230,635,79,85,33,1037,cambyma01,0.455,2758,807,11250000,University of Massachusetts Amherst,99,1996,211,Right,0.031,4.7,0.148,2.6,14,0.498,1.5,31.1,7.3,17.2,9.2,5.9,13,12.9,-1.8,0.318,4.8,6.6,20.3,8.5
45,1,0.341,PF,18,25,Brian Cardinal,MEM,124,0.44,23,19,62,2,0.684,81,13,22,07-Aug,0.309,c/cardibr01.html,43,26,126,37,10,30,96,cardibr01,0.4,440,70,5850000,Purdue University,111,2000,203,Right,0.643,-0.3,0.003,-0.2,14.6,0.461,1.1,18,0.3,7.3,6.6,0.2,15.9,7.4,-2.4,0.151,-4.3,-1.8,12.2,0
272,6,0.403,SF,120,38,Rodney Carney,PHI,409,0.452,34,81,96,23,0.679,120,55,32,07-Aug,0.317,c/carnero01.html,158,50,392,70,39,23,149,carnero01,0.441,1039,99,1547760,,,,,,0.306,-0.2,0.075,0.4,7.4,0.478,2,11.4,1.8,12.1,5.7,1.2,20,5,-1.7,0.207,-2.6,-1,8.5,1.6
