fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
257,2,0.482,SG,131,6,Tony Allen,BOS,359,0.493,77,109,98,23,0.725,27,79,66,08-Sep,0.222,a/allento01.html,137,22,284,46,54,27,104,allento01,0.51,887,82,2500000,Oklahoma State University,96,2004,193,Right,0.095,0.4,0.085,-0.2,18.8,0.541,3.2,10.7,2.1,12.9,3.2,1.8,21.5,12,-2.7,0.384,-0.3,2.5,7.1,1.6
64,1,0.407,SG,28,5,Morris Almond,UTA,92,0.438,16,26,31,4,0.808,17,21,7,08-Sep,0.294,a/almonmo01.html,33,9,81,25,4,23,36,almonmo01,0.438,255,27,1081440,,,,,,0.21,-0.3,0.01,-0.1,14.8,0.498,0.8,12.6,1.2,7.3,4.2,0.2,19.1,4.2,-4.7,0.321,-6.8,-2.1,8.4,0.1
489,76,0.385,PG,204,112,Rafer Alston,TOT,900,0.454,140,208,135,10,0.75,331,156,406,08-Sep,0.338,a/alstora01.html,316,33,820,77,108,32,227,alstora01,0.417,2447,194,4900000,"California State University, Fresno",77,2000,188,Right,0.404,1.9,0.104,1.7,13.3,0.494,2.3,8.8,0.3,13.8,1.6,3.7,19.9,27,0.4,0.254,1,0.6,5.3,5.3
249,0,0.536,PF,134,0,Lou Amundson,PHO,321,0.536,56,120,154,65,0.442,1,53,28,08-Sep,0,a/amundlo01.html,134,128,250,76,32,26,270,amundlo01,0.538,1044,142,797581,"University of Nevada, Las Vegas",99,2007,206,Right,0.004,0.4,0.082,0.8,15.6,0.53,1.5,15.3,4.6,13.3,14.9,1,15.1,3.7,-1.3,0.48,-0.5,0.8,15.1,1.8
282,1,0.548,C,158,2,Chris Andersen,DEN,452,0.551,69,181,174,175,0.718,10,130,31,08-Sep,0.2,a/anderch01.html,160,163,292,71,41,30,442,anderch01,0.56,1460,279,998398,Blinn College,111,2001,208,Right,0.034,2,0.176,2.5,15.7,0.608,1.4,21.6,9.3,18.1,13.4,2.8,13.4,3.2,-1.2,0.62,3.4,4.6,17.6,5.4
218,30,0.393,PF,91,69,Ryan Anderson,NJN,487,0.478,63,116,157,20,0.845,189,98,52,08-Sep,0.365,a/anderry01.html,160,104,407,66,44,20,311,anderry01,0.417,1312,207,1225200,,,,,,0.464,0.3,0.09,1.3,12.1,0.532,1.8,19,1.2,13.6,9.3,1.2,18.6,6.4,-0.1,0.285,-1.1,-1,14.1,2.5
1037,66,0.443,SF,472,63,Carmelo Anthony,DEN,1504,0.469,199,468,195,24,0.793,170,371,222,08-Sep,0.371,a/anthoca01.html,535,106,1207,66,75,24,450,anthoca01,0.455,2277,344,14410581,Syracuse University,108,2003,203,Right,0.141,1.3,0.105,2.4,12.3,0.532,1.7,17,0.8,19,5.6,2.6,31.5,18.1,0.8,0.388,0.3,-0.5,11.5,5
118,28,0.483,C,57,0,Joel Anthony,MIA,144,0.483,41,46,139,93,0.652,0,30,27,08-Sep,,a/anthojo01.html,57,89,118,65,20,26,197,anthojo01,0.483,1048,108,711517,"University of Nevada, Las Vegas",111,2007,206,Left,0,0.6,0.079,0.4,22.9,0.521,1,12.4,7.2,9.3,10.1,1.4,8,3.7,-4,0.39,0.2,4.1,11.2,1.7
16,2,0.261,PG,4,2,Gilbert Arenas,WAS,26,0.304,1,16,4,1,0.75,7,12,20,08-Sep,0.286,a/arenagi01.html,6,1,23,2,0,27,9,arenagi01,0.25,63,8,14653466,University of Arizona,86,2001,190,Right,0.304,0,0.115,0.2,3.2,0.433,0,15.3,1.3,18.9,1.8,0,22.4,47.8,2.5,0.696,-1.7,-4.1,8.4,0.2
405,20,0.46,SF,213,61,Trevor Ariza,LAL,729,0.511,87,169,166,24,0.71,191,120,145,08-Sep,0.319,a/arizatr01.html,274,111,596,82,137,23,352,arizatr01,0.526,1999,241,3100000,"University of California, Los Angeles",97,2004,203,Right,0.32,2.6,0.146,2.5,11.5,0.544,3.5,13.4,0.9,15.5,6.4,3.5,16.6,10.4,1,0.284,3.1,2.1,10,6.1
244,29,0.561,C,138,0,Hilton Armstrong,NOH,338,0.561,80,98,181,45,0.633,2,62,29,08-Sep,0,a/armsthi01.html,138,81,246,70,26,24,195,armsthi01,0.566,1092,114,2032800,University of Connecticut,106,2006,211,Right,0.008,-0.1,0.068,0.2,21.7,0.585,1.3,12.6,3.5,10.7,9,1.3,16.3,4.4,-3.4,0.398,-2.3,1.1,10.8,1.5
434,64,0.438,PF,191,0,Darrell Arthur,MEM,422,0.438,47,60,206,52,0.667,2,40,43,08-Sep,0,a/arthuda01.html,191,108,436,76,52,20,346,arthuda01,0.44,1464,238,977160,University of Kansas,106,2008,206,Right,0.005,-0.4,0.055,-0.1,9.2,0.456,1.9,20.3,2.9,11.3,8.9,1.8,16.3,5,-3.9,0.138,-3.1,0.8,14.5,1.7
56,0,0.301,PG,19,15,Chucky Atkins,TOT,98,0.367,23,16,27,2,0.938,57,15,59,08-Sep,0.263,a/atkinch01.html,34,5,113,33,10,34,24,atkinch01,0.339,412,19,3240000,University of South Florida,72,1999,180,Right,0.504,-0.5,-0.018,-0.3,16.1,0.408,1.2,5.3,0.4,6.2,1.4,0.2,15.4,20.9,-3.9,0.142,-7.2,-3.2,3.4,-0.2
375,12,0.43,PG,159,108,D.J. Augustin,CHA,850,0.517,119,233,140,2,0.893,246,208,250,08-Sep,0.439,a/augusdj01.html,267,17,621,72,42,21,133,augusdj01,0.424,1908,116,2208960,University of Texas at Austin,83,2008,183,Right,0.396,0.6,0.128,3.6,14.1,0.587,1.2,7.5,0.1,14.9,1.1,1.5,20.8,22.6,1.6,0.375,-0.7,-2.3,4.3,5.1
635,51,0.464,SF,298,94,Kelenna Azubuike,GSW,1063,0.52,95,229,183,50,0.808,210,185,117,08-Sep,0.448,a/azubuke01.html,392,112,845,74,57,25,370,azubuke01,0.469,2375,258,2900000,,,,,,0.249,0.8,0.083,3.6,9.1,0.562,1.2,11.8,1.5,14.7,5.1,0.5,18.7,7.6,0.9,0.271,-0.7,-1.6,8.5,4.1
190,10,0.558,PF,108,2,Renaldo Balkman,DEN,264,0.563,35,65,98,23,0.646,7,42,34,08-Sep,0.286,b/balkmre01.html,110,86,197,53,47,24,203,balkmre01,0.568,780,117,1369920,University of South Carolina,94,2006,203,Right,0.036,0.9,0.162,1.3,13.4,0.585,3.1,16.9,2.3,16.8,13.2,1.3,14.9,6.9,0.5,0.33,2.7,2.2,15.1,2.6
38,0,0.368,PG,18,3,Marcus Banks,TOT,56,0.395,14,18,26,2,0.611,19,11,28,08-Sep,0.158,b/banksma01.html,21,1,57,22,11,27,18,banksma01,0.474,206,17,4260000,"University of Nevada, Las Vegas",90,2003,188,Right,0.333,-0.2,-0.008,-0.3,17.7,0.431,2.8,9.9,0.8,7.8,0.6,0.2,17.9,20.6,-4.6,0.316,-5.4,-0.7,5.2,0
519,11,0.482,SG,276,90,Leandro Barbosa,PHO,993,0.542,93,194,115,7,0.881,240,171,162,08-Sep,0.375,b/barbole01.html,366,34,759,70,82,26,181,barbole01,0.532,1705,147,6100000,,87,2003,190,Right,0.316,1.4,0.141,4,9.9,0.588,2.4,9.7,0.3,19.4,2.4,1,24.2,14.9,3.2,0.256,1.2,-2,6.2,5
403,15,0.442,SG,191,55,J.J. Barea,DAL,617,0.491,105,93,121,5,0.753,154,70,269,08-Sep,0.357,b/bareajo01.html,246,36,557,79,37,24,177,bareajo01,0.474,1600,141,1500000,Northeastern University,83,2006,183,Right,0.276,0.1,0.066,1.2,14.9,0.516,1.2,10,0.2,13.4,2.6,1,20.2,26.4,-0.1,0.167,-1.9,-1.7,6.4,2.2
667,59,0.45,PF,312,119,Andrea Bargnani,TOR,1202,0.512,135,266,242,97,0.831,291,221,94,08-Sep,0.409,b/bargnan01.html,431,70,958,78,34,23,416,bargnan01,0.468,2453,346,5176440,,111,2006,213,Right,0.304,0.7,0.076,1.8,11.2,0.559,0.7,16.4,3.1,14.6,3.4,2,22.7,6.4,-0.4,0.278,-0.8,-0.5,10,3.9
333,40,0.423,PF,168,117,Matt Barnes,PHO,788,0.51,130,136,209,26,0.743,341,101,212,08-Sep,0.343,b/barnema02.html,285,79,674,77,52,28,421,barnema02,0.505,2082,342,926678,"University of California, Los Angeles",102,2004,201,Right,0.506,1.3,0.069,1.6,15,0.537,1.2,18.5,0.9,12.6,4.6,1.4,18.3,14.2,0.9,0.202,0.5,-0.4,11.8,3
41,1,0.407,SG,21,49,Brent Barry,HOU,208,0.549,48,20,45,3,0.95,131,19,78,08-Sep,0.374,b/barrybr01.html,70,17,172,56,24,37,94,barrybr01,0.512,857,77,1910000,Oregon State University,83,1995,198,Right,0.762,0.3,0.082,0.4,21,0.575,1.5,10.1,0.3,9.2,2.4,1.1,12.4,13.7,-0.9,0.116,-0.5,0.4,6.4,1.5
502,0,0.496,C,252,0,Brandon Bass,DAL,686,0.496,86,210,140,55,0.867,6,182,43,08-Sep,0,b/bassbr01.html,252,129,508,81,27,23,367,bassbr01,0.502,1574,238,826269,Louisiana State University,113,2005,203,Right,0.012,-0.1,0.124,2.5,12.5,0.571,0.9,17.2,2.6,16.4,9.5,1.6,20,4.3,-1.6,0.413,-2.1,-0.6,13.4,4.1
45,0,0.543,PF,25,0,Maceo Baston,IND,67,0.543,12,27,39,10,0.63,1,17,7,08-Sep,0,b/bastoma01.html,25,22,46,27,6,33,52,bastoma01,0.556,217,30,2272860,University of Michigan,97,2003,206,Right,0.022,0,0.105,0.2,17.2,0.579,1.4,15.4,3.4,12.3,11.1,0.2,14,4.6,-2.4,0.587,-1.7,0.6,13.2,0.5
314,3,0.489,PF,156,2,Tony Battie,ORL,372,0.492,46,82,112,25,0.659,9,54,31,08-Sep,0.222,b/battito01.html,158,92,323,77,26,32,278,battito01,0.497,1202,186,5746000,Texas Tech University,104,1997,211,Right,0.028,0,0.113,0.7,11.4,0.518,1.1,17,1.5,11.9,8.9,2.1,15.6,4.2,-3.4,0.254,-2.2,1.2,13,2.8
117,59,0.41,SG,54,91,Shane Battier,HOU,436,0.538,49,67,114,54,0.821,237,55,137,08-Sep,0.384,b/battish01.html,145,52,354,60,48,30,285,battish01,0.462,2031,233,6448900,Duke University,99,2001,203,Right,0.669,2.8,0.123,2.3,11.3,0.568,1.3,12.9,1.9,10.7,3.1,2.9,9.9,10,0.4,0.189,3.4,3,8.2,5.2
193,76,0.446,SF,99,62,Nicolas Batum,POR,426,0.532,50,52,139,40,0.808,168,42,74,08-Sep,0.369,b/batumni01.html,161,84,361,79,50,20,220,batumni01,0.513,1454,136,1040640,,90,2008,203,Right,0.465,1.7,0.123,2.1,11.5,0.555,1.9,11.8,2.2,12.9,7,1.6,14,7.8,1.2,0.144,2.5,1.3,9.4,3.7
162,0,0.365,PG,62,7,Jerryd Bayless,POR,228,0.384,56,103,81,2,0.806,27,83,78,08-Sep,0.259,b/bayleje01.html,69,8,189,53,16,20,57,bayleje01,0.383,655,49,1993560,University of Arizona,90,2008,190,Right,0.143,-0.6,0.019,-0.2,19.3,0.487,1.4,9.4,0.2,8.2,1.5,0.5,20.9,18.2,-3.8,0.545,-5.4,-1.6,5.4,0.3
876,19,0.472,PF,419,33,Michael Beasley,MIA,1123,0.49,121,241,184,37,0.772,81,186,83,08-Sep,0.407,b/beaslmi01.html,452,110,957,81,41,20,439,beaslmi01,0.478,2009,329,4314960,Kansas State University,106,2008,206,Left,0.085,-1.2,0.081,1.2,10.2,0.528,1.1,19.8,1.5,17.2,6.5,2.2,27.7,7.7,-2.4,0.252,-4.3,-1.9,13.1,3.4
186,23,0.442,SG,88,52,Marco Belinelli,GSW,372,0.524,59,52,73,1,0.769,131,40,88,08-Sep,0.397,b/belinma01.html,140,10,317,42,36,22,71,belinma01,0.473,882,61,1446720,,95,2007,196,Right,0.413,-0.3,0.028,0.4,14.8,0.547,2,7.5,0.1,11.8,1.2,0.1,19.3,15.3,-0.2,0.164,-3.2,-3,4.4,0.5
284,23,0.414,SG,130,87,Charlie Bell,MIL,587,0.497,76,80,138,7,0.825,240,66,151,08-Sep,0.363,b/bellch01.html,217,32,524,70,50,29,134,bellch01,0.458,1783,102,3354480,,,,,,0.458,0.2,0.059,0.9,12,0.525,1.5,7.1,0.3,9.8,2,1.2,16,13.3,-0.4,0.153,-1.5,-1,4.4,2.2
413,66,0.437,SG,185,114,Raja Bell,TOT,799,0.52,86,102,166,8,0.853,271,87,142,08-Sep,0.421,b/bellra01.html,299,41,684,67,50,32,243,bellra01,0.448,2315,202,5000000,,,,,,0.396,0.9,0.074,2,10.6,0.548,1.1,10.5,0.3,10.7,2.2,1.6,16.3,10.1,0.2,0.149,-0.4,-0.6,6.4,3.6
577,79,0.435,PG,270,167,Mike Bibby,ATL,1176,0.518,128,171,145,11,0.789,428,135,392,08-Sep,0.39,b/bibbymi01.html,437,38,1005,79,98,30,278,bibbymi01,0.468,2740,240,14983603,University of Arizona,86,1999,185,Right,0.426,2.6,0.121,4.4,10.6,0.544,1.9,10.3,0.3,16.3,1.6,2.5,20.6,24.2,2.6,0.17,1.7,-0.9,6,6.9
532,58,0.578,C,308,0,Andris Biedrins,GSW,735,0.578,110,216,236,96,0.551,1,119,121,08-Sep,0,b/biedran01.html,308,223,533,62,63,22,693,biedran01,0.579,1863,470,9000000,,,,,,0.002,2.1,0.139,3.3,14.9,0.585,1.7,27.4,3.6,19.1,13,2.1,16.9,10,0.6,0.405,2.6,1.9,20.2,5.4
