fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
1315,69,0.458,SF,629,59,Carmelo Anthony,DEN,1943,0.478,209,612,225,30,0.83,187,508,222,09-Oct,0.316,a/anthoca01.html,688,152,1502,69,88,25,454,anthoca01,0.478,2634,302,15779912,Syracuse University,108,2003,203,Right,0.125,2.3,0.145,5.6,10.6,0.548,1.7,13.1,0.9,22.2,6.7,2.4,33.4,15.9,2.7,0.407,1.4,-1.3,9.9,7.9
159,16,0.478,C,76,0,Joel Anthony,MIA,218,0.478,45,92,158,109,0.717,0,66,12,09-Oct,,a/anthojo01.html,76,123,159,80,20,27,249,anthojo01,0.478,1322,126,825497,"University of Nevada, Las Vegas",111,2007,206,Left,0,0.8,0.111,1,18.4,0.546,0.8,11.1,6.7,10.2,11,2,8.7,1.3,-3.1,0.579,0.4,3.5,11.1,3.1
435,32,0.411,PG,190,63,Gilbert Arenas,WAS,722,0.462,117,207,95,9,0.739,181,153,230,09-Oct,0.348,a/arenagi01.html,253,17,616,32,41,28,133,arenagi01,0.437,1169,116,16192080,University of Arizona,86,2001,190,Right,0.294,1.3,0.072,0.9,14.2,0.511,1.8,11.6,0.6,18.7,1.6,0.9,31.9,36.3,3.8,0.336,2.5,-1.3,6.5,1.8
592,71,0.394,SF,258,136,Trevor Ariza,HOU,1072,0.462,161,228,162,40,0.649,407,148,276,09-Oct,0.334,a/arizatr01.html,394,78,999,72,126,24,403,arizatr01,0.436,2629,325,5854000,"University of California, Los Angeles",97,2004,203,Right,0.407,2.2,0.058,0.1,12.8,0.488,2.4,14.7,1.1,13.3,3.3,3.1,21.2,16.7,0,0.228,1.3,1.3,8.8,3.2
78,0,0.354,PF-C,28,0,Hilton Armstrong,TOT,71,0.354,22,32,59,12,0.469,1,15,21,09-Oct,0,a/armsthi01.html,28,27,79,33,15,25,81,armsthi01,0.359,335,54,2801198,University of Connecticut,106,2006,211,Right,0.013,-0.2,-0.017,-0.5,19.1,0.381,2.3,19.2,2.7,6.9,9.2,0.4,15.5,8.8,-6.1,0.405,-4,2,14.1,-0.1
350,35,0.475,PG,171,7,Carlos Arroyo,MIA,439,0.484,54,90,102,6,0.844,25,76,225,09-Oct,0.28,a/arroyca01.html,178,26,375,72,36,30,130,arroyca01,0.489,1585,104,1107572,Florida International University,91,2001,188,Right,0.067,0,0.113,2.2,11.5,0.529,1.2,7.7,0.3,12.3,1.9,1.5,13.9,22.2,-1.2,0.24,-2,-0.8,4.8,3.7
145,1,0.432,PF,63,0,Darrell Arthur,MEM,143,0.432,22,30,60,14,0.567,1,17,15,09-Oct,0,a/arthuda01.html,63,37,146,32,14,21,110,arthuda01,0.434,457,73,1050480,University of Kansas,106,2008,206,Right,0.007,-0.3,0.031,-0.1,12.1,0.449,1.6,18.7,2.3,10.5,9.4,0.4,17.4,4.9,-3.9,0.205,-4.3,-0.4,14,0.3
84,11,0.363,PG,35,22,Chucky Atkins,DET,161,0.433,32,27,53,0,0.926,73,25,91,09-Oct,0.301,a/atkinch01.html,57,5,157,40,17,35,29,atkinch01,0.417,644,24,760000,University of South Florida,72,1999,180,Right,0.465,-0.6,0.017,0.2,15.9,0.477,1.4,4.8,0,8.3,0.9,0.1,14.4,21.6,-2.1,0.172,-5.8,-3.7,2.7,0.2
257,2,0.386,PG,98,70,D.J. Augustin,CHA,508,0.467,74,131,127,5,0.779,178,102,193,09-Oct,0.393,a/augusdj01.html,168,11,435,80,45,22,97,augusdj01,0.381,1472,86,2385480,University of Texas at Austin,83,2008,183,Right,0.409,-0.2,0.092,1.1,13.1,0.516,1.6,6.9,0.3,11.2,0.9,1.7,17.9,21.7,-0.9,0.301,-2.6,-1.6,4,2.8
65,4,0.662,C,43,0,Jeff Ayres,POR,104,0.662,12,20,76,16,0.9,0,18,1,09-Oct,,p/pendeje02.html,43,25,65,39,7,22,98,pendeje02,0.662,405,73,457588,Arizona State University,108,2009,206,Right,0,-0.1,0.156,0.8,14,0.705,0.9,22.5,3.2,12.1,7.6,0.6,10.1,0.4,-2.5,0.308,-2.9,-0.4,15,1.3
61,7,0.545,SF,38,10,Kelenna Azubuike,GSW,125,0.602,7,28,16,9,0.679,27,19,10,09-Oct,0.37,a/azubuke01.html,48,12,88,9,5,26,41,azubuke01,0.623,231,29,3132000,,,,,,0.307,0.1,0.148,0.6,6.5,0.623,1,14.2,2.8,19.8,5.7,0.1,19.9,6.8,1.9,0.318,0,-2,9.9,0.7
11,1,0.333,SF,6,0,Renaldo Balkman,DEN,14,0.333,6,6,16,2,0.333,7,2,7,09-Oct,0,b/balkmre01.html,6,4,18,13,8,25,23,balkmre01,0.545,91,19,2112417,University of South Carolina,94,2006,203,Right,0.389,0,-0.001,-0.2,22.5,0.339,4.5,23.9,1.7,6.6,5.1,0.2,13,10.6,-5.2,0.333,-1.1,4,14.6,0
49,0,0.534,PG,32,7,Marcus Banks,TOR,109,0.582,20,29,30,2,0.828,24,24,26,09-Oct,0.292,b/banksma01.html,39,3,73,22,12,28,23,banksma01,0.653,244,20,4553793,"University of Nevada, Las Vegas",90,2003,188,Right,0.329,0.1,0.095,0.4,18.9,0.635,2.5,9.4,0.6,15.3,1.5,0.1,19.8,16.4,1.1,0.397,-0.7,-1.8,5.6,0.5
229,5,0.425,PG,111,44,Leandro Barbosa,PHO,418,0.485,46,73,71,12,0.877,136,64,64,09-Oct,0.324,b/barbole01.html,155,11,365,44,23,27,69,barbole01,0.485,786,58,6600000,,87,2003,190,Right,0.373,0,0.065,0.7,10.4,0.526,1.5,7.9,1.1,14,1.7,0.4,24.9,12.5,0.3,0.2,-2,-2.3,5,1.1
370,18,0.44,PG,176,56,J.J. Barea,DAL,596,0.493,102,90,119,6,0.844,157,76,258,09-Oct,0.357,b/bareajo01.html,232,17,527,78,35,25,146,bareajo01,0.476,1546,129,1657500,Northeastern University,83,2006,183,Right,0.298,-0.1,0.069,1,15.3,0.526,1.2,9.5,0.3,12.8,1.3,1.2,19.9,26.1,-0.6,0.171,-2.4,-1.8,5.4,2.2
818,80,0.47,PF,416,121,Andrea Bargnani,TOR,1376,0.523,120,234,215,111,0.774,325,181,93,09-Oct,0.372,b/bargnan01.html,537,105,1143,80,25,24,493,bargnan01,0.509,2799,388,6527491,,111,2006,213,Right,0.284,0.8,0.072,3.3,8.8,0.552,0.5,15.9,3,15.5,4.6,0.9,22.3,5.4,0.7,0.205,-0.8,-1.5,10.4,4.2
350,58,0.487,SF,205,66,Matt Barnes,ORL,716,0.546,112,146,185,30,0.74,207,108,134,09-Oct,0.319,b/barnema02.html,271,106,557,81,59,29,445,barnema02,0.586,2097,339,1600000,"University of California, Los Angeles",102,2004,201,Right,0.372,2.5,0.135,2.5,15.3,0.576,1.5,18,1.1,13.6,6.1,3.4,16.2,10.1,0.5,0.262,2.7,2.2,12.3,5.9
233,3,0.511,PF,119,0,Brandon Bass,ORL,290,0.511,31,63,69,27,0.825,0,52,19,09-Oct,,b/bassbr01.html,119,54,233,50,12,24,127,bassbr01,0.511,648,73,4000000,Louisiana State University,113,2005,203,Right,0,0.2,0.147,1,10.6,0.556,1,12.6,3.1,16.5,10,1,20.9,5.1,-1.5,0.27,-1,0.5,11.3,2
36,0,0.35,C,13,1,Tony Battie,NJN,36,0.363,3,10,19,2,0.7,4,7,3,09-Oct,0.25,b/battito01.html,14,4,40,15,4,33,23,battito01,0.361,134,19,6292000,Texas Tech University,104,1997,211,Right,0.1,-0.2,-0.014,-0.1,6.3,0.405,1.6,17.1,1.1,6.1,3.3,0.1,16.2,3.7,-6.7,0.25,-8.4,-1.8,9.9,0
168,62,0.398,SG,77,101,Shane Battier,HOU,534,0.511,64,106,139,76,0.726,279,77,164,09-Oct,0.362,b/battish01.html,178,74,447,67,53,31,312,battish01,0.458,2168,238,6864200,Duke University,99,2001,203,Right,0.624,2.2,0.095,2.2,11.5,0.541,1.2,13.1,2.6,11.1,3.8,2.1,11.4,10.9,0.1,0.237,2.1,1.9,8.2,4.3
136,25,0.519,SF,85,54,Nicolas Batum,POR,375,0.619,27,51,83,25,0.843,132,43,44,09-Oct,0.409,b/batumni01.html,139,32,268,37,24,21,141,batumni01,0.625,918,109,1118760,,90,2008,203,Right,0.493,1.3,0.181,2.4,8.5,0.646,1.4,14.8,2.2,17.3,4.3,1.1,16.4,8,3.2,0.19,3.8,0.6,9.5,3.5
391,11,0.414,SG,171,29,Jerryd Bayless,POR,630,0.444,94,242,152,5,0.831,92,201,172,09-Oct,0.315,b/bayleje01.html,200,18,483,74,26,21,120,bayleje01,0.437,1304,102,2143080,University of Arizona,90,2008,190,Right,0.19,-0.2,0.098,1.7,13.8,0.534,1.1,9.8,0.3,14.3,1.7,1,24.9,22.1,-0.3,0.501,-2.5,-2.2,5.7,2.7
938,78,0.45,PF,440,28,Michael Beasley,MIA,1156,0.463,131,240,221,49,0.8,102,192,100,09-Oct,0.275,b/beaslmi01.html,468,123,1040,78,80,21,498,beaslmi01,0.469,2328,375,4638600,Kansas State University,106,2008,206,Left,0.098,0.2,0.095,0.8,10.3,0.505,1.8,18.8,1.7,16.1,6.3,3.8,25.8,7.8,-2,0.231,-1.7,0.3,12.6,4.6
189,16,0.518,PG,110,45,Rodrigue Beaubois,DAL,397,0.594,54,52,84,12,0.808,110,42,74,09-Oct,0.409,b/beaubro01.html,155,12,299,56,29,21,78,beaubro01,0.582,700,66,1075440,,77,2009,183,Right,0.368,0.6,0.134,1.1,14.4,0.617,2.1,10.7,1.3,18.5,2,0.8,24.7,18.6,2.4,0.174,1.3,-1.1,6.4,2
221,1,0.406,SG,94,60,Marco Belinelli,TOR,469,0.485,60,121,80,5,0.835,158,101,89,09-Oct,0.38,b/belinma01.html,154,14,379,66,42,23,95,belinma01,0.425,1121,81,1547640,,95,2007,196,Right,0.417,-0.1,0.049,0.9,12.2,0.543,1.9,8.3,0.3,12.6,1.5,0.2,20.1,11.8,0.4,0.319,-2.2,-2.6,5,1.2
243,39,0.381,SG,96,73,Charlie Bell,MIL,459,0.464,54,67,136,12,0.716,200,48,104,09-Oct,0.365,b/bellch01.html,169,31,443,71,39,30,132,bellch01,0.395,1611,101,3596000,,,,,,0.451,0.1,0.06,0.1,10.3,0.486,1.3,7.5,0.6,7.9,2.1,1.9,14.8,9.8,-2,0.151,-1.7,0.2,4.7,2
34,5,0.459,SG,16,12,Raja Bell,TOT,71,0.557,5,3,15,2,1,27,3,13,09-Oct,0.444,b/bellra01.html,28,5,61,6,4,33,23,bellra01,0.471,180,18,5250000,,,,,,0.443,0.1,0.131,0.3,7.4,0.57,1.2,11.8,0.9,13.8,3.4,0.2,17.3,12.3,0.9,0.049,-0.1,-1,7.6,0.5
61,1,0.4,SF,26,14,Jonathan Bender,NYK,118,0.47,28,26,33,17,0.923,39,24,16,09-Oct,0.359,b/bendejo01.html,40,15,100,25,2,29,52,bendejo01,0.426,292,37,801361,,91,1999,211,Right,0.39,-0.2,-0.001,-0.2,20.1,0.529,0.3,14.7,4.3,10.8,5.7,0.2,21.6,8.4,-4.1,0.26,-5.4,-1.2,10.1,0
320,80,0.416,PG,142,126,Mike Bibby,ATL,730,0.514,90,79,157,3,0.861,324,68,310,09-Oct,0.389,b/bibbymi01.html,268,20,644,80,67,31,184,bibbymi01,0.444,2195,164,6217617,University of Arizona,86,1999,185,Right,0.503,1,0.104,3,11.7,0.538,1.6,8.8,0.1,12.7,1.1,1.7,16.1,20.8,1.2,0.123,-0.2,-1.5,4.9,4.8
137,29,0.591,C,81,0,Andris Biedrins,GSW,166,0.591,32,25,117,44,0.16,0,4,57,09-Oct,,b/biedran01.html,81,63,137,33,20,23,259,biedran01,0.591,763,196,9000000,,,,,,0,0.5,0.101,0.7,17.8,0.561,1.3,29,4.1,13,9.1,0.9,10.1,10.1,-2.3,0.182,0.7,3,18.9,1.6
555,73,0.418,PG,245,157,Chauncey Billups,DEN,1427,0.499,177,512,153,9,0.91,407,466,409,09-Oct,0.386,b/billuch01.html,402,25,962,73,82,33,228,billuch01,0.441,2490,203,12100000,University of Colorado,91,1997,190,Right,0.423,3.2,0.182,7.7,13,0.601,1.7,9.3,0.3,20.2,1.2,1.7,24.3,26.1,5,0.532,3.1,-1.9,5.3,9.5
493,23,0.556,PF,275,0,DeJuan Blair,SAS,638,0.556,112,161,224,39,0.547,2,88,65,09-Oct,0,b/blairde01.html,275,200,495,82,50,20,526,blairde01,0.558,1494,326,850000,University of Pittsburgh,122,2009,201,Right,0.004,1,0.147,1.8,16.5,0.564,1.8,25.1,1.9,17.7,16,2.8,20.8,7.1,-0.7,0.325,0.7,1.4,20.6,4.6
228,38,0.416,PG,101,116,Steve Blake,TOT,586,0.527,128,48,123,6,0.75,294,36,380,09-Oct,0.395,b/blakest01.html,217,21,522,80,58,29,187,blakest01,0.443,2159,166,4930000,,,,,,0.563,0.3,0.074,1.9,19.1,0.539,1.4,9.4,0.2,11.6,1.2,1.4,14.5,26.9,0.1,0.092,-1.5,-1.6,5.2,3.3
955,36,0.478,PF,465,13,Andray Blatche,WAS,1143,0.485,182,234,218,71,0.744,44,174,170,09-Oct,0.295,b/blatcan01.html,478,158,999,81,85,23,509,blatcan01,0.487,2256,351,3000000,,106,2005,211,Right,0.044,1.5,0.073,0.8,14.2,0.519,2,18.2,2.4,17.6,7.9,2.6,25.8,13.8,-0.6,0.234,0.6,1.2,13,3.4
102,50,0.403,SF,50,70,Keith Bogans,SAS,347,0.52,53,50,156,12,0.74,196,37,95,09-Oct,0.357,b/boganke01.html,120,25,298,79,45,29,176,boganke01,0.49,1559,151,1033342,University of Kentucky,97,2003,196,Right,0.658,0.8,0.081,0.7,14.2,0.542,1.5,11.2,0.6,7.7,1.9,1.9,11,8.5,-1,0.168,0.1,1.1,6.6,2.6
908,69,0.52,C,473,0,Andrew Bogut,MIL,1095,0.52,131,237,222,175,0.629,2,149,127,09-Oct,0,b/bogutan01.html,473,208,910,69,39,25,701,bogutan01,0.521,2229,493,10000000,,,,,,0.002,3,0.161,2.6,11.4,0.54,0.9,26.4,6.2,20.7,10.1,4.8,23.3,10.3,-0.9,0.26,3.4,4.3,17.9,7.5
141,8,0.446,PF,76,90,Matt Bonner,SAS,457,0.567,39,48,109,24,0.729,231,35,68,09-Oct,0.39,b/bonnema01.html,166,52,372,65,30,29,214,bonnema01,0.539,1161,162,3240380,University of Florida,106,2004,208,Right,0.621,1.3,0.153,2.1,9,0.581,1.4,16.1,1.5,14.9,5.3,1.6,17,9,2.1,0.129,2.5,0.5,10.8,3.7
223,28,0.525,PF,117,0,Josh Boone,NJN,253,0.525,37,58,111,48,0.328,0,19,29,09-Oct,,b/boonejo01.html,117,124,223,63,30,25,315,boonejo01,0.525,1045,191,2056968,University of Connecticut,107,2006,208,Right,0,0,0.084,0.7,13,0.509,1.5,22,3.4,13.7,13.1,1.1,12.5,4.6,-3,0.26,-1.9,1.1,17.4,1.8
1098,78,0.562,PF,617,0,Carlos Boozer,UTA,1519,0.562,212,384,270,36,0.742,0,285,247,09-Oct,,b/boozeca01.html,617,181,1098,78,84,28,874,boozeca01,0.562,2673,693,13520500,Duke University,117,2002,206,Right,0,3.7,0.178,5.3,14.3,0.599,1.6,29.9,1.1,21.3,8.2,4.6,24.8,15.8,1.5,0.35,3.5,2,19.4,9.9
1136,70,0.518,C,592,8,Chris Bosh,TOR,1678,0.522,169,590,170,68,0.797,22,470,166,09-Oct,0.364,b/boshch01.html,600,205,1158,70,43,25,759,boshch01,0.521,2526,554,15779912,,,,,,0.019,2.7,0.182,7.9,10.7,0.592,0.9,25.2,2.1,25,9.9,1.7,28.7,11.5,3,0.509,2.3,-0.7,17.7,9.6
1,0,1,SF,1,0,Ryan Bowen,OKC,4,1,0,2,2,0,1,0,2,0,09-Oct,,b/bowenry01.html,1,1,1,1,1,34,2,bowenry01,1,8,1,209592,University of Iowa,97,1999,201,Right,0,0,0.509,0.1,0,1.064,6.4,14,0,31.3,14.7,0,10.5,0,8.3,2,8.1,-0.2,14.3,0.1
343,1,0.427,PG,153,19,Earl Boykins,WAS,440,0.45,69,89,48,3,0.865,60,77,171,09-Oct,0.317,b/boykiea01.html,172,17,403,67,24,33,75,boykiea01,0.446,1117,58,1191180,,,,,,0.149,-0.8,0.042,0.6,13.5,0.498,1.1,6.1,0.2,12.9,1.7,0.3,20.7,25.3,-1.4,0.221,-4.7,-3.3,3.9,1
857,57,0.48,PF,412,0,Elton Brand,PHI,996,0.48,131,233,232,80,0.738,1,172,109,09-Oct,0,b/brandel01.html,412,179,858,76,82,30,461,brandel01,0.481,2297,282,14858471,,,,,,0.001,0.5,0.073,1.6,12,0.518,1.9,14.7,2.7,15.7,9,1.9,21.7,7.9,-1.2,0.272,-1.1,0.2,11.8,3.5
712,82,0.431,SG,327,82,Corey Brewer,MIN,1066,0.474,164,256,224,29,0.648,237,166,193,09-Oct,0.346,b/breweco01.html,409,70,949,82,117,23,279,breweco01,0.459,2482,209,2916120,University of Florida,84,2007,206,Right,0.25,0.2,0.02,-0.4,13.4,0.502,2.4,9.6,0.9,12.1,3.1,1.4,21.5,12.5,-1,0.27,-1.6,-0.6,6.3,1
398,53,0.487,SG,201,8,Ronnie Brewer,TOT,511,0.497,53,133,80,15,0.639,31,85,154,09-Oct,0.258,b/brewero02.html,209,45,429,58,91,24,187,brewero02,0.505,1742,142,2717161,University of Arkansas,99,2006,201,Right,0.072,1.4,0.103,1.6,9.8,0.524,2.7,9.4,0.7,12.5,3.1,2.2,13.9,12.7,-0.5,0.31,1.1,1.6,6.4,3.7
26,0,0.346,C,9,0,Primoz Brezec,TOT,19,0.346,2,6,19,3,0.167,0,1,1,09-Oct,,b/brezepr01.html,9,12,26,21,1,30,25,brezepr01,0.346,95,13,1107572,,114,2001,218,Right,0,-0.2,-0.007,-0.1,6.5,0.332,0.6,16.3,2.5,4.9,14.2,0.1,14.6,1.6,-7.2,0.231,-9.5,-2.4,15.2,0
103,4,0.534,PF,55,0,Jon Brockman,SAC,147,0.534,23,62,115,5,0.597,0,37,22,09-Oct,,b/brockjo01.html,55,105,103,52,15,22,213,brockjo01,0.534,654,108,457588,University of Washington,115,2009,201,Right,0,0.2,0.125,1.2,15,0.564,1.2,19.2,0.6,12.4,18.2,0.5,10.4,4.8,-0.4,0.602,-0.8,-0.4,18.7,1.7
806,82,0.432,PG,366,209,Aaron Brooks,HOU,1604,0.511,232,298,199,14,0.822,525,245,434,09-Oct,0.398,b/brookaa01.html,575,54,1331,82,69,25,215,brookaa01,0.454,2919,161,1118520,University of Oregon,73,2007,183,Right,0.394,1.6,0.091,3.9,13.7,0.549,1.2,6.6,0.3,16,2,1.6,25.7,25.6,2.7,0.224,0.2,-2.5,4.2,5.5
139,0,0.371,PG,62,26,Bobby Brown,TOT,215,0.426,46,15,42,1,0.867,98,13,88,09-Oct,0.265,b/brownbo02.html,88,9,237,45,15,25,38,brownbo02,0.446,519,29,736420,"California State University, Fullerton",79,2008,188,Right,0.414,-0.6,-0.05,-0.7,15.9,0.441,1.5,6.6,0.1,9.3,2,0.2,25.4,27.5,-2.6,0.063,-6.6,-4,4.3,-0.5
140,0,0.463,SF,66,2,Derrick Brown,CHA,186,0.469,19,72,53,10,0.667,7,48,19,09-Oct,0.286,b/brownde04.html,68,31,147,57,21,22,78,brownde04,0.471,535,47,457588,Xavier University,102,2009,201,Left,0.048,0,0.114,0.5,9.6,0.52,2.1,10.4,1.5,12.6,7.1,0.8,17.2,6,-2.5,0.49,-2.2,0.3,8.8,1.3
197,37,0.377,SG,78,58,Devin Brown,TOT,399,0.457,62,86,72,6,0.802,164,69,65,09-Oct,0.354,b/brownde02.html,136,29,361,50,33,31,124,brownde02,0.396,1060,95,1100000,University of Texas at San Antonio,99,2002,196,Right,0.454,-0.3,0.017,-0.2,13.5,0.5,1.6,10.6,0.4,10,3.2,0.6,19.8,9.1,-1.6,0.238,-3,-1.4,6.8,0.4
123,1,0.5,C,62,0,Kwame Brown,DET,157,0.5,43,98,93,12,0.337,1,33,22,09-Oct,0,b/brownkw01.html,62,53,124,48,15,27,177,brownkw01,0.504,660,124,4100000,,122,2001,211,Right,0.008,-0.6,-0.009,-0.6,20.5,0.47,1.2,24.3,1.5,7.9,9.1,0.5,14.7,5.1,-5.3,0.79,-5.6,-0.3,16.2,-0.1
403,7,0.427,SG,191,62,Shannon Brown,LAL,667,0.48,67,121,129,31,0.818,189,99,108,09-Oct,0.328,b/brownsh01.html,253,30,592,82,57,24,183,brownsh01,0.474,1700,153,2000000,,,,,,0.319,0.3,0.096,1.1,9.4,0.517,1.7,10,1.4,12.4,2,2.3,18.8,9.9,-1.3,0.204,-1.4,-0.1,6,3.4
1268,73,0.456,SG,617,99,Kobe Bryant,LAL,1970,0.488,233,541,187,20,0.811,301,439,365,09-Oct,0.329,b/bryanko01.html,716,78,1569,73,113,31,391,bryanko01,0.487,2835,313,23034375,,96,1996,198,Right,0.192,4,0.16,5.4,11.4,0.545,2.1,12.2,0.5,21.9,3.1,4,32.3,23.8,3.6,0.345,3.6,-0.1,7.7,9.4
316,4,0.441,SF,157,92,Chase Budinger,HOU,657,0.522,48,87,85,11,0.77,249,67,88,09-Oct,0.369,b/budinch01.html,249,38,565,74,34,21,220,budinch01,0.497,1488,182,457588,University of Arizona,94,2009,201,Right,0.441,0.3,0.1,1.9,7.4,0.545,1.2,14.6,0.5,14.1,2.8,1.2,19.4,9.7,0.3,0.154,-1.1,-1.5,8.5,3.1
906,74,0.428,SF-SG,408,42,Caron Butler,TOT,1206,0.448,160,315,193,24,0.838,145,264,156,09-Oct,0.29,b/butleca01.html,450,104,1051,74,116,29,461,butleca01,0.45,2783,357,9780970,University of Connecticut,103,2002,201,Right,0.138,1,0.061,0.6,11.9,0.507,2.2,14.9,0.7,13.7,4.3,2.9,22.1,9.2,-1.1,0.3,-0.6,0.4,9.5,3.5
