fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
491,75,0.398,SF,221,82,Trevor Ariza,NOH,826,0.451,118,197,180,31,0.701,271,138,162,10-Nov,0.303,a/arizatr01.html,303,61,762,75,120,25,408,arizatr01,0.45,2600,347,6322320,"University of California, Los Angeles",97,2004,203,Right,0.356,2,0.062,-0.4,12.2,0.487,2.5,16.4,1,11.3,2.8,3.8,17.7,10,-1.2,0.259,1.1,2.3,9.5,3.4
72,2,0.487,C,35,2,Hilton Armstrong,TOT,92,0.5,28,33,84,21,0.485,4,16,14,10-Nov,0.5,a/armsthi01.html,37,42,76,53,18,26,131,armsthi01,0.486,488,89,992680,University of Connecticut,106,2006,211,Right,0.053,-0.1,0.045,-0.1,23.6,0.508,1.9,21.6,3.3,8.8,9.5,0.6,10.9,4.2,-4.7,0.434,-3.1,1.5,15.4,0.5
204,43,0.44,PG,89,31,Carlos Arroyo,TOT,310,0.496,60,47,71,1,0.83,69,39,125,10-Nov,0.449,a/arroyca01.html,120,20,273,64,21,31,103,arroyca01,0.436,1185,83,1223166,Florida International University,91,2001,188,Right,0.253,-0.3,0.068,0.5,17,0.528,0.9,7.9,0.1,9,2.2,1.1,14,15.8,-2.1,0.172,-3.1,-1,5.2,1.7
618,9,0.497,PF,310,0,Darrell Arthur,MEM,729,0.497,88,134,228,63,0.813,6,109,53,10-Nov,0,a/arthuda01.html,310,115,624,80,52,22,342,arthuda01,0.502,1609,227,1123680,University of Kansas,106,2008,206,Right,0.01,0.3,0.113,1.5,11.4,0.534,1.7,17,3.2,15.7,8.5,2.2,21.6,5.4,-1.6,0.215,-1.3,0.3,12.7,3.8
141,0,0.553,C,78,0,Omer Asik,CHI,229,0.553,64,145,153,56,0.503,0,73,32,10-Nov,,a/asikom01.html,78,112,141,82,20,24,306,asikom01,0.553,989,194,1721000,,115,2010,213,Right,0,0.4,0.13,0.5,23.8,0.559,1.1,22.3,4.3,11.8,13.7,2.2,12.5,4.7,-3.5,1.028,-0.5,3,18.1,2.7
625,82,0.416,PG,288,111,D.J. Augustin,CHA,1178,0.474,155,297,152,3,0.906,333,269,498,10-Nov,0.333,a/augusdj01.html,399,38,958,82,54,23,225,augusdj01,0.461,2757,187,2540400,University of Texas at Austin,83,2008,183,Right,0.348,1.1,0.108,4.9,12.5,0.541,1,8.3,0.1,15.9,1.7,1.3,21.2,31.1,2.4,0.31,-0.3,-2.8,4.9,6.2
39,0,0.273,SF,12,3,Luke Babbitt,POR,36,0.3,8,9,15,2,0.333,16,3,6,10-Nov,0.188,b/babbilu01.html,15,6,55,24,2,21,30,babbilu01,0.308,137,24,1645440,"University of Nevada, Reno",102,2010,206,Right,0.291,-0.3,-0.143,-0.6,11.9,0.305,0.8,22.4,1.2,1,5.1,0.1,22.8,6.9,-9.6,0.164,-12,-2.5,13.4,-0.4
11,0,0.462,SF,5,1,Renaldo Balkman,TOT,16,0.5,1,4,15,2,0.75,2,3,2,10-Nov,0.5,b/balkmre01.html,6,2,13,8,4,26,7,balkmre01,0.455,62,5,1675000,University of South Carolina,94,2006,203,Right,0.154,0,0.114,0.1,6.3,0.542,3.2,9.1,2.4,9.3,3.7,0.1,11.3,4.7,-1.9,0.308,-0.9,1,6.5,0.1
2,0,0,PG,0,0,Marcus Banks,TOR,6,0,2,8,4,0,0.75,0,6,3,10-Nov,,b/banksma01.html,0,0,2,3,1,29,1,banksma01,0,22,1,4847586,"University of Nevada, Las Vegas",90,2003,188,Right,0,0,0.011,0,26.6,0.543,2.3,5.5,0,6.8,0,0,15.3,17.2,-5,4,-7.8,-2.8,2.7,0
440,0,0.45,SG,222,72,Leandro Barbosa,TOR,769,0.505,84,137,112,6,0.796,213,109,119,10-Nov,0.338,b/barbole01.html,294,14,653,58,50,28,99,barbole01,0.505,1395,85,7100000,,87,2003,190,Right,0.326,0,0.052,1.4,10.5,0.539,1.9,7.4,0.3,15.3,1.2,0.1,25.6,14.6,1.4,0.21,-2.1,-3.5,4.2,1.5
460,2,0.439,PG,219,66,J.J. Barea,DAL,769,0.49,136,157,136,1,0.847,189,133,317,10-Nov,0.349,b/bareajo01.html,285,29,649,81,30,26,159,bareajo01,0.476,1669,130,1815000,Northeastern University,83,2006,183,Right,0.291,0.4,0.093,1.9,15.9,0.535,0.9,8.8,0,14.8,2.1,1.4,23.9,31.2,0.6,0.242,-1.1,-1.7,5.6,3.2
950,66,0.448,C,448,77,Andrea Bargnani,TOR,1414,0.48,152,350,160,46,0.82,223,287,119,10-Nov,0.345,b/bargnan01.html,525,74,1173,66,34,25,343,bargnan01,0.472,2353,269,8500000,,111,2006,213,Right,0.19,-0.4,0.052,2.2,10.3,0.533,0.7,13.9,1.5,16.4,3.6,0.3,28.2,8.8,0.2,0.298,-2.7,-2.9,8.6,2.5
172,0,0.47,SF,97,34,Matt Barnes,LAL,356,0.53,58,77,127,22,0.779,107,60,71,10-Nov,0.318,b/barnema02.html,131,73,279,53,39,30,228,barnema02,0.564,1020,155,1765000,"University of California, Los Angeles",102,2004,201,Right,0.384,1,0.142,1.4,15.6,0.569,2,16.7,1.6,14.6,8.4,1.6,16.6,10.5,0.6,0.276,1.8,1.2,12.7,3
99,7,0.323,C,32,0,Earl Barron,TOT,79,0.323,16,24,46,6,0.625,0,15,11,10-Nov,,b/barroea01.html,32,32,99,21,8,29,76,barroea01,0.323,305,44,188558,University of Memphis,113,2005,213,Right,0,-0.3,-0.039,-0.6,12.7,0.361,1.4,17.2,1.5,6.2,12.1,0.3,18.9,5.8,-6.3,0.242,-6.6,-0.3,14.6,-0.2
643,51,0.515,PF,332,0,Brandon Bass,ORL,854,0.515,97,233,159,52,0.815,2,190,57,10-Nov,0,b/bassbr01.html,332,134,645,76,27,25,424,bassbr01,0.516,1980,290,4000000,Louisiana State University,113,2005,203,Right,0.003,0.7,0.153,3.2,11.5,0.571,0.7,16.7,2,15.9,8.1,3.1,19.8,5,-1.4,0.361,-0.5,0.9,12.5,6.3
93,0,0.469,C,43,2,Tony Battie,PHI,100,0.479,12,14,59,15,0.571,3,8,12,10-Nov,0.667,b/battito01.html,45,17,96,38,5,34,99,battito01,0.462,377,82,1352181,Texas Tech University,104,1997,211,Right,0.031,-0.2,0.075,0,10.5,0.489,0.7,25.1,3,9.5,5.2,0.6,13.9,4.8,-5.3,0.146,-4.5,0.8,15.1,0.6
242,59,0.45,SF,127,102,Shane Battier,TOT,624,0.55,79,93,158,81,0.688,267,64,185,10-Nov,0.382,b/battish01.html,229,90,509,82,69,32,373,battish01,0.525,2375,283,7354500,Duke University,99,2001,203,Right,0.525,2.7,0.103,2.9,12.6,0.567,1.5,13.7,2.4,12.3,4.4,2.2,11.7,11.1,0.7,0.183,2.5,1.8,9,5.1
465,67,0.455,SF,249,118,Nicolas Batum,POR,990,0.528,83,164,194,49,0.841,342,138,123,10-Nov,0.345,b/batumni01.html,367,109,807,80,68,22,361,batumni01,0.535,2522,252,1196760,,90,2008,203,Right,0.424,2.4,0.126,4.4,8.6,0.563,1.5,12.8,1.6,14.8,5.1,2.3,17.8,8.1,1.7,0.203,1.7,0,8.8,6.6
371,14,0.422,PG,169,49,Jerryd Bayless,TOT,651,0.469,127,206,149,5,0.806,146,166,266,10-Nov,0.336,b/bayleje01.html,218,26,517,71,38,22,165,bayleje01,0.456,1496,139,2292600,University of Arizona,90,2008,190,Right,0.282,0,0.053,1.4,17.3,0.536,1.3,11.3,0.3,14.1,2,0.3,22.1,27.6,0.5,0.398,-2.1,-2.6,6.6,1.6
1082,73,0.45,SF,501,60,Michael Beasley,MIN,1401,0.474,195,291,222,52,0.753,164,219,158,10-Nov,0.366,b/beaslmi01.html,561,118,1246,73,54,22,409,beaslmi01,0.463,2361,291,4962240,Kansas State University,106,2008,206,Left,0.132,-0.3,0.035,0.7,12.4,0.51,1.1,14.1,1.7,15.5,5.4,1,28.3,12.3,-0.8,0.234,-2.4,-1.6,9.6,1.7
140,26,0.422,PG,69,25,Rodrigue Beaubois,DAL,236,0.478,47,30,76,8,0.767,83,23,64,10-Nov,0.301,b/beaubro01.html,94,7,223,28,20,22,52,beaubro01,0.493,496,45,1156080,,77,2009,183,Right,0.372,0.1,0.022,-0.4,16.6,0.5,2.1,10.2,1.2,11.4,1.7,0.7,26.7,21.9,-1.4,0.135,-1.5,-0.1,6.1,0.2
367,69,0.437,SG,168,134,Marco Belinelli,NOH,836,0.534,77,125,146,6,0.784,324,98,92,10-Nov,0.414,b/belinma01.html,302,17,691,80,38,24,151,belinma01,0.458,1957,134,2380270,,95,2007,196,Right,0.469,0.5,0.084,1.9,9.4,0.56,1.1,8.4,0.3,12.1,1.1,1.5,20,8,0.7,0.181,-1.1,-1.7,4.7,3.4
22,0,0.279,SG,6,6,Charlie Bell,GSW,32,0.349,6,4,13,1,0.5,21,2,13,10-Nov,0.286,b/bellch01.html,12,6,43,19,6,31,18,bellch01,0.273,171,12,4447792,,,,,,0.488,-0.2,-0.04,-0.2,11.8,0.357,1.8,8.1,0.4,4.7,3.9,0,13.1,10.1,-4.5,0.093,-6.4,-1.9,6,-0.1
274,63,0.409,SG,123,68,Raja Bell,UTA,541,0.482,63,102,169,14,0.892,193,91,118,10-Nov,0.352,b/bellra01.html,191,31,467,68,56,34,176,bellra01,0.449,2097,145,3000000,,,,,,0.413,0.1,0.04,1.2,11,0.528,1.4,8.4,0.5,8.2,1.8,0.5,12.6,8.3,-0.8,0.218,-1.9,-1.1,5.1,1.7
228,68,0.431,PG,95,153,Mike Bibby,TOT,688,0.563,101,62,175,9,0.629,348,39,265,10-Nov,0.44,b/bibbymi01.html,248,17,576,80,50,32,195,bibbymi01,0.417,2285,178,5564767,University of Arizona,86,1999,185,Right,0.604,0.8,0.085,2.2,14.3,0.57,1.2,9.2,0.3,10.9,0.9,1.8,14.6,17.9,0.6,0.108,-0.6,-1.2,5.1,4
266,55,0.534,C,142,0,Andris Biedrins,GSW,294,0.534,57,31,198,52,0.323,0,10,60,10-Nov,,b/biedran01.html,142,145,266,59,52,24,426,biedran01,0.534,1397,281,9000000,,,,,,0,0.6,0.088,1.1,16.9,0.526,1.9,23.3,2.8,12.1,11.5,1.5,10.6,6,-2.3,0.117,-0.3,1.9,17.3,2.6
431,72,0.427,PG,193,146,Chauncey Billups,TOT,1208,0.519,177,419,146,14,0.916,363,384,387,10-Nov,0.402,b/billuch01.html,339,25,794,72,71,34,190,billuch01,0.448,2310,165,13150000,University of Colorado,91,1997,190,Right,0.457,2.3,0.166,6.6,15.3,0.617,1.5,8.1,0.5,18.7,1.3,1.4,22.3,25.8,4.1,0.528,1.9,-2.1,4.7,8
581,65,0.501,PF,292,0,DeJuan Blair,SAS,674,0.501,113,137,213,42,0.657,2,90,77,10-Nov,0,b/blairde01.html,292,215,583,81,95,21,565,blairde01,0.503,1734,350,918000,University of Pittsburgh,122,2009,201,Right,0.003,1.3,0.132,1.5,14.9,0.524,2.8,22.9,1.7,17.1,14.8,3.2,20.1,7.1,-1.1,0.235,1.1,2.2,18.9,4.8
113,0,0.359,PG,37,73,Steve Blake,LAL,319,0.479,73,30,99,3,0.867,193,26,170,10-Nov,0.378,b/blakest01.html,110,19,306,79,40,30,156,blakest01,0.327,1581,137,4000000,,,,,,0.631,-0.1,0.055,0.3,18.6,0.5,1.3,9.5,0.1,7.5,1.4,1.5,11.3,15,-1.9,0.098,-2.3,-0.4,5.6,1.8
939,63,0.445,PF,422,4,Andray Blatche,WAS,1076,0.447,172,283,182,51,0.777,18,220,144,10-Nov,0.222,b/blatcan01.html,426,183,957,64,98,24,526,blatcan01,0.449,2172,343,5900000,,106,2005,211,Right,0.019,0.8,0.053,0.3,13.7,0.497,2.3,18.7,1.8,16.9,9.3,2.1,25.5,11.7,-1,0.296,-0.5,0.6,13.8,2.4
370,25,0.424,PG,174,32,Eric Bledsoe,LAC,543,0.457,194,133,130,26,0.744,116,99,289,10-Nov,0.276,b/bledser01.html,206,68,486,81,92,21,223,bledser01,0.47,1841,155,1485000,University of Kentucky,86,2010,185,Right,0.239,0,0.008,-1.3,26.3,0.499,2.6,9.8,1.1,10.8,4.4,1.6,17.9,24.2,-2.6,0.274,-2,0.6,7.1,0.3
70,82,0.404,SG,34,90,Keith Bogans,CHI,359,0.55,41,32,113,9,0.656,237,21,101,10-Nov,0.38,b/boganke01.html,124,19,307,82,38,30,148,boganke01,0.486,1461,129,1600000,University of Kentucky,97,2003,196,Right,0.772,0.7,0.118,1.4,11.3,0.559,1.4,10.1,0.5,9,1.6,2.2,11.4,10.1,-0.4,0.104,0,0.4,5.9,3.6
738,65,0.495,C,367,0,Andrew Bogut,MIL,830,0.495,125,217,217,168,0.442,4,96,131,10-Nov,0,b/bogutan01.html,367,199,742,65,47,26,720,bogutan01,0.497,2297,521,11000000,,,,,,0.005,2.6,0.112,0.3,13,0.496,1.1,27.1,5.8,16.7,9.8,5.1,19.6,10.4,-2.6,0.292,2.4,5,18.3,5.4
141,1,0.464,PF,67,105,Matt Bonner,SAS,481,0.605,27,43,110,21,0.744,230,32,60,10-Nov,0.457,b/bonnema01.html,172,60,371,66,26,30,239,bonnema01,0.475,1432,179,3000000,University of Florida,106,2004,208,Right,0.62,1.5,0.147,3,6.5,0.617,0.9,14.2,1,13.5,5,1.4,13.4,6.2,2.1,0.116,2,-0.1,9.7,4.4
252,14,0.549,PF,139,0,Trevor Booker,WAS,346,0.549,38,101,115,42,0.673,1,68,35,10-Nov,0,b/booketr01.html,139,98,253,65,29,23,251,booketr01,0.552,1063,153,1204560,Clemson University,103,2010,203,Left,0.004,0.3,0.119,1.8,11.3,0.582,1.4,17,3,15.3,10.2,0.8,13.9,5.2,-1,0.399,-0.7,0.3,13.5,2.6
845,59,0.51,C,431,0,Carlos Boozer,CHI,1033,0.51,149,244,186,18,0.701,0,171,145,10-Nov,,b/boozeca01.html,431,130,845,59,45,29,565,boozeca01,0.51,1882,435,14400000,Duke University,117,2002,206,Right,0,1.3,0.149,1.9,13.5,0.542,1.3,26.3,0.7,18.8,8.3,3.9,26.9,14.3,-0.7,0.289,0.7,1.4,17.6,5.8
1031,77,0.496,PF,518,6,Chris Bosh,MIA,1438,0.499,138,471,172,49,0.815,25,384,144,10-Nov,0.24,b/boshch01.html,524,141,1056,77,59,26,641,boshch01,0.502,2795,500,14500000,,,,,,0.024,1.7,0.177,6.1,9.8,0.569,1.1,20,1.4,19.4,6.4,4.3,23.5,8.9,0.1,0.446,0.4,0.3,13.6,10.3
281,0,0.443,PG,129,27,Earl Boykins,MIL,408,0.482,52,82,43,3,0.841,71,69,141,10-Nov,0.38,b/boykiea01.html,156,15,352,57,38,34,55,boykiea01,0.459,862,40,1352181,,,,,,0.202,0.2,0.125,1.1,11.8,0.526,2.4,5.5,0.3,17.6,2,1.1,23.9,30.9,0.8,0.233,-1,-1.8,3.7,2.3
11,0,0.25,PF,4,0,Craig Brackins,PHI,8,0.25,0,0,3,0,,5,0,1,10-Nov,0,b/brackcr01.html,4,2,16,3,1,23,4,brackcr01,0.364,33,2,1306920,Iowa State University,104,2010,208,Right,0.313,-0.1,-0.154,-0.1,0,0.25,1.6,7,0,0.1,7,0,22.3,4.6,-7.8,0,-11.5,-3.7,7,-0.1
62,0,0.343,PG,23,0,Avery Bradley,BOS,52,0.343,16,12,20,0,0.5,5,6,12,10-Nov,0,b/bradlav01.html,23,4,67,31,9,20,17,bradlav01,0.371,162,13,1418160,,,,,,0.075,-0.3,-0.139,-0.8,18.1,0.36,3,9.3,0,2.2,3.2,0.3,26.1,11.9,-9.6,0.179,-9.7,0,6.5,-0.5
980,81,0.512,PF,502,0,Elton Brand,PHI,1217,0.512,101,273,244,106,0.78,1,213,120,10-Nov,0,b/brandel01.html,502,237,981,81,92,31,676,brandel01,0.512,2809,439,15959099,,,,,,0.001,3.1,0.161,5.1,8.4,0.553,1.7,18,2.9,18.5,9.7,4.4,19.7,7.1,0.5,0.278,2.4,1.9,13.9,9.4
376,24,0.395,SF-SG,163,30,Corey Brewer,TOT,552,0.426,87,192,159,16,0.708,112,136,89,10-Nov,0.268,b/breweco01.html,193,57,488,69,100,24,175,breweco01,0.434,1510,118,3703472,University of Florida,84,2007,206,Right,0.23,0.3,0.036,-0.1,13.2,0.482,3.3,8.9,0.8,11,4.2,1.3,18.8,9.1,-1.7,0.393,-1.3,0.5,6.5,1.1
400,1,0.48,SG,199,6,Ronnie Brewer,CHI,503,0.487,55,133,82,22,0.654,27,87,140,10-Nov,0.222,b/brewero02.html,205,55,427,81,106,25,262,brewero02,0.498,1781,207,4790000,University of Arkansas,99,2006,201,Right,0.063,1.7,0.147,1.7,10.2,0.518,3.2,13.2,0.9,13.8,3.7,3.8,13.9,12.1,-1.4,0.311,1.8,3.2,8.6,5.4
94,6,0.511,C,48,0,Jon Brockman,MIL,136,0.511,24,59,119,3,0.678,0,40,18,10-Nov,,b/brockjo01.html,48,74,94,63,14,23,184,brockjo01,0.511,677,110,1000000,University of Washington,115,2009,201,Right,0,0,0.132,0.8,16.7,0.567,1.1,19.4,0.3,9.6,12.4,1,10,4.2,-3,0.628,-2.2,0.7,15.8,1.9
351,12,0.375,PG,150,70,Aaron Brooks,TOT,634,0.434,99,140,115,3,0.886,236,124,233,10-Nov,0.297,b/brookaa01.html,220,20,587,59,34,26,78,brookaa01,0.427,1284,58,2016692,University of Oregon,73,2007,183,Right,0.402,-0.5,0.04,0.7,13.2,0.489,1.3,5.2,0.2,13.1,1.8,0.4,25.9,28.9,0.4,0.239,-3.5,-4,3.5,1.1
121,1,0.565,SF,69,5,Derrick Brown,TOT,185,0.584,35,60,59,10,0.533,10,32,33,10-Nov,0.5,b/brownde04.html,74,41,131,49,20,23,99,brownde04,0.57,576,58,762195,Xavier University,102,2009,201,Left,0.076,0.1,0.083,0.5,18.2,0.588,1.8,12.2,1.4,12.9,8.5,0.5,15.5,9.5,-1.4,0.458,-1.3,0.1,10.3,1
375,50,0.517,C,194,0,Kwame Brown,CHA,524,0.517,69,231,174,39,0.589,0,136,43,10-Nov,,b/brownkw01.html,194,147,375,66,26,28,450,brownkw01,0.517,1714,303,1229255,,122,2001,211,Right,0,-0.1,0.097,1.8,12.6,0.55,0.8,21.6,1.8,12.8,10.3,1.7,14.9,4.1,-2.2,0.616,-2.3,-0.1,15.9,3.5
431,0,0.425,SG,199,74,Shannon Brown,LAL,712,0.482,75,101,124,16,0.911,212,92,96,10-Nov,0.349,b/brownsh01.html,273,35,643,82,67,25,157,brownsh01,0.462,1568,122,2200000,,,,,,0.33,0.1,0.093,1.1,9.8,0.518,2.3,8.5,0.8,13.6,2.6,1.9,22.2,10,-0.6,0.157,-1.7,-1.1,5.7,3.1
1283,82,0.451,SG,625,115,Kobe Bryant,LAL,2078,0.487,243,583,172,12,0.828,356,483,388,10-Nov,0.323,b/bryanko01.html,740,83,1639,82,99,32,419,bryanko01,0.487,2779,336,24806250,,96,1996,198,Right,0.217,4.1,0.178,6.8,11.4,0.548,1.9,13.3,0.3,23.9,3.5,3.5,35.1,26.7,4.7,0.356,3.8,-0.9,8.5,10.3
382,22,0.425,SF,190,89,Chase Budinger,HOU,765,0.493,67,138,114,18,0.855,274,118,127,10-Nov,0.325,b/budinch01.html,279,52,656,78,41,22,281,budinch01,0.497,1738,229,780871,University of Arizona,94,2009,201,Right,0.418,0.6,0.095,2.2,8.5,0.534,1.2,15,0.7,14.2,3.4,1.2,19.9,11.5,0.6,0.21,-0.7,-1.3,9.2,3.4
