fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb,salary,college,weight,debut,height,shoots,fg3a_per_fga_pct,vorp,ws_per_48,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,per,orb_pct,dws,usg_pct,ast_pct,obpm,fta_per_fga_pct,bpm,dbpm,trb_pct,ws
1,0,0,C,0,0,Martynas Andriuskevicius,CLE,0,0,0,0,1,0,,0,0,0,05-Jun,,a/andrima01.html,0,1,1,6,2,19,4,andrima01,0,9,3,398762,,,,,,0,0,0.155,0,0,0,11.9,39.8,0,15.5,13,0,5.1,0,-6.8,0,0.1,6.8,26.3,0
1420,80,0.481,SF,719,37,Carmelo Anthony,DEN,2122,0.493,218,709,229,42,0.808,152,573,216,05-Jun,0.243,a/anthoca01.html,756,122,1572,80,88,21,394,anthoca01,0.506,2941,272,3713640,Syracuse University,108,2003,203,Right,0.097,2.6,0.153,6.8,10.4,0.563,1.5,10.7,1.1,22,4.9,2.6,32,14.3,3,0.451,1.5,-1.6,7.8,9.4
144,34,0.366,C,53,0,Rafael Araujo,TOR,121,0.366,42,28,104,6,0.536,1,15,15,05-Jun,0,a/araujra01.html,53,43,145,52,24,25,144,araujra01,0.368,601,101,2238960,Brigham Young University,127,2004,211,Right,0.007,-0.8,-0.066,-1.2,21.1,0.385,2.1,21.5,0.8,4.5,8.4,0.4,15.3,3.7,-6.9,0.193,-7.5,-0.6,14.6,-0.8
1128,80,0.447,PG,547,199,Gilbert Arenas,WAS,2346,0.507,297,799,286,25,0.82,540,655,484,05-Jun,0.369,a/arenagi01.html,746,59,1668,80,161,24,280,arenagi01,0.485,3384,221,10243200,University of Arizona,86,2001,190,Right,0.324,6.4,0.193,11,12.8,0.581,2.5,7.8,0.6,23.8,2,2.6,30.5,27,6.9,0.479,5.5,-1.4,4.8,13.6
221,10,0.412,SF,92,1,Trevor Ariza,TOT,264,0.414,62,127,100,11,0.606,5,77,61,05-Jun,0.2,a/arizatr01.html,93,78,226,57,57,20,218,arizatr01,0.416,999,140,682051,"University of California, Los Angeles",97,2004,203,Right,0.022,0.4,0.043,-0.1,18,0.468,3,17.1,0.9,11.8,9.6,1,15.8,9.8,-2.1,0.562,-0.6,1.5,13.3,0.9
80,2,0.336,PG,32,11,Darrell Armstrong,DAL,130,0.379,58,42,71,3,0.786,48,33,86,05-Jun,0.229,a/armstda01.html,43,18,128,62,27,37,81,armstda01,0.4,622,63,1138500,Fayetteville State University,77,1995,183,Right,0.375,-0.1,0.003,-0.7,28.4,0.444,2.4,12,0.4,7.3,3.6,0.7,15.4,20.6,-3.1,0.328,-2.9,0.2,7.8,0
358,0,0.444,PG-SG,161,7,Carlos Arroyo,TOT,449,0.454,83,137,119,4,0.774,20,106,232,05-Jun,0.35,a/arroyca01.html,168,33,378,77,38,26,130,arroyca01,0.45,1194,97,4000000,Florida International University,91,2001,188,Right,0.053,-0.1,0.107,1.6,15.9,0.512,1.7,9.8,0.2,15.6,3.3,1.1,20.7,31.6,-0.6,0.362,-2.3,-1.7,6.6,2.7
299,41,0.394,PG-SG,129,97,Chucky Atkins,TOT,678,0.479,87,163,152,2,0.791,274,129,198,05-Jun,0.354,a/atkinch01.html,226,23,573,71,43,31,120,atkinch01,0.431,1713,97,4500000,University of South Florida,72,1999,180,Right,0.478,0.2,0.1,2.1,11.9,0.526,1.4,6.8,0.1,12.9,1.6,1.4,20.2,20,0.9,0.284,-1.6,-2.4,4.2,3.6
73,3,0.342,SF,25,0,Stacey Augmon,ORL,71,0.342,11,30,40,6,0.7,0,21,23,05-Jun,,a/augmost01.html,25,18,73,36,12,37,53,augmost01,0.342,385,35,1138500,"University of Nevada, Las Vegas",92,1991,203,Left,0,-0.1,0.033,0,11.3,0.412,1.7,10.9,1.2,7.6,5.9,0.3,12,9,-3.5,0.411,-3.1,0.4,8.5,0.3
15,1,0.467,C,7,0,Vin Baker,LAC,27,0.467,9,18,13,4,0.722,0,13,4,05-Jun,,b/bakervi01.html,7,2,15,8,4,34,19,bakervi01,0.467,85,17,3850000,University of Hartford,105,1993,211,Right,0,0,0.072,0,28.2,0.589,2.5,22.2,3.5,11.2,2.9,0.2,17.4,7,-5.7,1.2,-2.8,2.8,13,0.1
405,29,0.468,PG,197,22,Marcus Banks,TOT,578,0.491,119,147,162,11,0.803,63,118,220,05-Jun,0.349,b/banksma01.html,219,23,468,58,54,24,135,banksma01,0.486,1497,112,1724280,"University of Nevada, Las Vegas",90,2003,188,Right,0.135,0.1,0.074,0.9,18.3,0.543,1.9,8.8,0.6,13.6,1.9,1.4,20.6,25.3,-0.7,0.314,-1.6,-0.9,5.4,2.3
371,11,0.481,SG,186,87,Leandro Barbosa,PHO,744,0.558,89,147,145,6,0.755,196,111,158,05-Jun,0.444,b/barbole01.html,273,31,567,57,48,23,150,barbole01,0.501,1592,119,930600,,87,2003,190,Right,0.346,0.9,0.115,2.6,12.3,0.589,1.5,8.1,0.3,15.1,2.2,1.2,20.3,14.4,1.5,0.259,0.3,-1.1,5.2,3.8
125,5,0.5,PF-SF,67,3,Matt Barnes,TOT,175,0.511,30,47,100,7,0.681,15,32,28,05-Jun,0.2,b/barnema02.html,70,48,140,56,20,25,121,barnema02,0.536,631,73,131593,"University of California, Los Angeles",102,2004,201,Right,0.107,-0.1,0.075,0.5,15.7,0.545,1.6,13.7,0.8,10.7,8.9,0.4,13.8,7,-1.9,0.336,-2.8,-0.9,11.3,1
16,0,0.313,C,5,0,Earl Barron,MIA,13,0.313,5,4,10,0,0.75,0,3,0,05-Jun,,b/barroea01.html,5,2,16,8,0,24,10,barroea01,0.313,45,8,398762,University of Memphis,113,2005,213,Right,0,-0.2,-0.167,-0.2,22,0.366,0,20.1,0,-2.8,5.5,0,23.4,0,-13.9,0.25,-20.4,-6.4,13.1,-0.2
143,5,0.452,SG,76,80,Brent Barry,SAS,431,0.568,52,59,99,27,0.661,202,39,123,05-Jun,0.396,b/barrybr01.html,156,29,345,74,39,34,159,barrybr01,0.531,1259,130,4691390,Oregon State University,83,1995,198,Right,0.586,1.5,0.162,2.1,12.3,0.581,1.7,11.9,1.5,14.8,2.8,2.2,16,15.5,1.5,0.171,2.7,1.2,7.5,4.3
33,0,0.385,SG,13,12,Jon Barry,HOU,86,0.477,22,29,25,1,0.828,32,24,26,05-Jun,0.375,b/barryjo01.html,25,1,65,20,13,36,31,barryjo01,0.394,342,30,1800000,Georgia Institute of Technology,88,1992,193,Right,0.492,-0.1,0.055,0,22.1,0.553,2.1,10.1,0.2,8.5,0.3,0.4,13.9,12.5,-3.2,0.446,-2.8,0.3,5.3,0.4
30,0,0.405,SF,14,1,Eddie Basden,CHI,39,0.419,9,10,17,2,0.8,7,8,8,05-Jun,0.143,b/basdeed01.html,15,7,37,19,9,22,28,basdeed01,0.467,141,21,398762,University of North Carolina at Charlotte,97,2005,196,Right,0.189,0,0.065,-0.1,17.9,0.471,3.3,17,1.1,10.3,5.7,0.3,16.1,8.8,-4,0.27,-1.4,2.7,11.4,0.2
70,1,0.4,PF,28,0,Brandon Bass,NOK,68,0.4,11,19,18,7,0.632,0,12,3,05-Jun,,b/bassbr01.html,28,18,70,29,3,20,68,bassbr01,0.4,268,50,398762,Louisiana State University,113,2005,203,Right,0,-0.4,0.013,-0.2,12.3,0.434,0.6,22.8,2.2,9.1,7.8,0.3,15.6,1.8,-6.6,0.271,-8.2,-1.5,15.1,0.1
79,3,0.425,PF,34,0,Esteban Batista,ATL,101,0.425,38,53,111,11,0.623,1,33,7,05-Jun,0,b/batises01.html,34,61,80,57,15,22,144,batises01,0.43,495,83,398762,,,,,,0.013,-0.6,0.011,-0.2,26.9,0.489,1.6,20.7,1.7,7.1,14.4,0.3,13,2.1,-4.9,0.663,-6.6,-1.7,17.5,0.1
546,82,0.507,C,280,0,Tony Battie,ORL,649,0.507,88,134,250,69,0.664,6,89,49,05-Jun,0,b/battito01.html,280,145,552,82,46,29,457,battito01,0.513,2215,312,5200000,Texas Tech University,104,1997,211,Right,0.011,0.4,0.083,1.7,12.6,0.531,1.1,16.9,2.5,12.2,8.3,2.2,14.9,3.7,-1.8,0.243,-1.3,0.5,12.7,3.8
456,81,0.488,SF,238,65,Shane Battier,MEM,818,0.54,90,208,223,114,0.707,165,147,136,05-Jun,0.394,b/battish01.html,303,164,621,81,92,27,429,battish01,0.522,2839,265,4903000,Duke University,99,2001,203,Right,0.266,4.3,0.153,4.6,11.2,0.574,1.8,11.2,3.2,14.7,7.1,4.5,13.7,8.2,0.9,0.335,4,3.1,9.2,9.1
104,0,0.433,C-PF,45,0,Lonny Baxter,TOT,118,0.433,20,35,56,8,0.8,0,28,4,05-Jun,,b/baxtelo01.html,45,45,104,41,11,27,117,baxtelo01,0.433,400,72,745248,,,,,,0,-0.4,0.088,0.1,14.3,0.494,1.5,21.3,1.6,11.9,13.2,0.6,16.2,1.7,-4.8,0.337,-5.9,-1.1,17.1,0.7
242,6,0.439,SG,109,71,Charlie Bell,MIL,494,0.526,41,89,126,5,0.708,168,63,130,05-Jun,0.423,b/bellch01.html,180,21,410,59,59,26,120,bellch01,0.45,1283,99,641748,,,,,,0.41,0.9,0.123,2.2,8.4,0.55,2.4,9.3,0.3,14.7,1.9,1.1,17.5,16.6,1.6,0.217,0.9,-0.7,5.6,3.3
484,79,0.457,SG,228,197,Raja Bell,PHO,1162,0.563,89,146,248,22,0.788,446,115,207,05-Jun,0.442,b/bellra01.html,425,44,930,79,76,29,253,bellra01,0.471,2959,209,4250000,,,,,,0.48,2.8,0.11,4.7,8.2,0.584,1.3,7.7,0.5,12.9,1.7,2.1,16.4,9.8,2.1,0.157,1.8,-0.3,4.7,6.8
5,0,0.8,SF,4,0,Jonathan Bender,IND,10,0.8,0,2,2,1,1,0,2,2,05-Jun,,b/bendejo01.html,4,0,5,2,0,25,4,bendejo01,0.8,21,4,7175000,,91,1999,211,Right,0,0,0.359,0.1,0,0.85,0,21.3,3.5,26.4,0,0,13,18.5,3.7,0.4,4.8,1.1,11,0.2
885,82,0.432,PG,405,192,Mike Bibby,SAC,1728,0.501,199,403,169,10,0.849,497,342,444,05-Jun,0.386,b/bibbymi01.html,597,29,1382,82,82,27,240,bibbymi01,0.458,3167,211,11500000,University of Arizona,86,1999,185,Right,0.36,2.4,0.127,6,11.3,0.554,1.4,7.7,0.2,17.9,1.1,2.4,25.4,25.2,3.2,0.292,1,-2.3,4.4,8.4
185,2,0.638,C,118,0,Andris Biedrins,GSW,258,0.638,34,72,190,47,0.306,0,22,24,05-Jun,,b/biedran01.html,118,124,185,68,23,19,283,biedran01,0.638,1000,159,1857360,,,,,,0,0.6,0.137,1.6,13.6,0.595,1.2,18.2,3.5,13.6,13.5,1.3,11.2,3.9,-1.5,0.389,0.2,1.7,15.8,2.9
587,81,0.418,PG,239,184,Chauncey Billups,DET,1495,0.509,170,520,160,8,0.894,425,465,699,05-Jun,0.433,b/billuch01.html,423,41,1012,81,71,29,252,billuch01,0.407,2925,211,5909800,University of Colorado,91,1997,190,Right,0.42,4.9,0.254,12.7,12,0.602,1.3,8.7,0.2,23.4,1.6,2.8,22.9,39.3,6.9,0.514,4.7,-2.2,5.1,15.5
286,57,0.438,PG,130,76,Steve Blake,POR,560,0.519,83,91,107,5,0.791,184,72,306,05-Jun,0.413,b/blakest01.html,206,26,470,68,42,25,146,blakest01,0.455,1781,120,1000000,,,,,,0.391,0.1,0.076,3,14,0.549,1.3,8.2,0.2,14.5,1.7,-0.2,15.8,29,1.5,0.194,-1.7,-3.2,4.9,2.8
54,0,0.388,PF,23,3,Andray Blatche,WAS,65,0.41,12,12,36,7,0.833,13,10,10,05-Jun,0.231,b/blatcan01.html,26,12,67,29,5,19,38,blatcan01,0.426,175,26,398762,,106,2005,211,Right,0.194,-0.1,0.026,-0.1,14.2,0.45,1.5,17.8,3.1,10.1,7.7,0.2,21.5,9.5,-4,0.179,-4.4,-0.4,12.6,0.1
734,55,0.508,C,373,0,Mark Blount,TOT,914,0.508,194,222,254,76,0.757,0,168,99,05-Jun,,b/blounma01.html,373,96,734,81,40,30,365,blounma01,0.508,2240,269,5515875,University of Pittsburgh,104,2000,213,Right,0,-0.9,0.037,-0.5,18.9,0.549,1,14.2,2.6,12.1,5.3,2.3,21.4,7.8,-3.5,0.302,-3.6,-0.1,9.8,1.7
344,31,0.395,SG-SF,150,65,Keith Bogans,TOT,622,0.455,90,186,167,9,0.683,200,127,128,05-Jun,0.325,b/boganke01.html,215,55,544,72,71,25,255,boganke01,0.436,1912,200,869373,University of Kentucky,97,2003,196,Right,0.368,0.4,0.058,0.3,12.6,0.497,2,12.4,0.4,10.7,3.3,2,17.2,11.2,-1.4,0.342,-1.1,0.3,7.8,2.3
603,77,0.533,PF,323,0,Andrew Bogut,MIL,768,0.533,125,194,259,68,0.629,3,122,192,05-Jun,0,b/bogutan01.html,323,189,606,82,49,21,573,bogutan01,0.536,2348,384,4340520,,,,,,0.005,2.3,0.113,3.1,15.3,0.555,1.1,19.8,2.3,15.2,9.4,2.4,15.9,13.4,-0.2,0.32,1.8,2,14.5,5.5
224,6,0.448,PF,107,102,Matt Bonner,TOR,583,0.557,32,76,216,31,0.829,243,63,56,05-Jun,0.42,b/bonnema01.html,209,86,467,78,49,25,284,bonnema01,0.478,1710,198,2000000,University of Florida,106,2004,208,Right,0.52,1.2,0.114,3.5,6,0.582,1.5,14.8,1.4,13.7,5.9,0.5,14.4,5.2,1.9,0.163,0.7,-1.2,10.2,4.1
45,2,0.426,C,19,1,Calvin Booth,WAS,46,0.436,8,9,44,9,0.556,2,5,12,05-Jun,0.5,b/boothca01.html,20,19,47,33,9,29,52,boothca01,0.422,250,33,900498,Pennsylvania State University,104,2000,211,Left,0.043,0,0.07,0.1,13.6,0.451,1.9,15.8,2.8,8.9,8.6,0.3,10.5,7.2,-3.1,0.191,-1.4,1.8,12.1,0.4
399,19,0.549,PF,219,0,Carlos Boozer,UTA,537,0.549,69,137,105,8,0.723,0,99,88,05-Jun,,b/boozeca01.html,219,73,399,33,30,24,285,boozeca01,0.549,1025,212,11593816,Duke University,117,2002,206,Right,0,1.2,0.162,2.2,13.1,0.585,1.6,25.3,0.6,21.4,8.6,1.3,23.9,18,2.2,0.343,2.6,0.4,16.9,3.5
1074,70,0.505,C,549,0,Chris Bosh,TOR,1572,0.505,157,581,209,79,0.816,13,474,181,05-Jun,0,b/boshch01.html,549,204,1087,70,50,21,647,boshch01,0.511,2751,443,3348000,,,,,,0.012,3.1,0.17,8.7,10.5,0.585,1,20.6,2.3,23.2,8.7,1.1,25.2,11.8,2.8,0.534,2.5,-0.3,14.4,9.8
291,82,0.433,SF,128,104,Bruce Bowen,SAS,619,0.53,67,84,191,30,0.607,245,51,126,05-Jun,0.424,b/bowenbr01.html,232,35,536,82,79,34,320,bowenbr01,0.44,2755,285,3375000,"California State University, Fullerton",83,1997,201,Right,0.457,2.7,0.108,1.7,10.5,0.54,1.6,11.9,0.8,9.1,1.5,4.5,11.1,6.8,-0.6,0.157,1.9,2.6,6.9,6.2
102,19,0.298,SF,34,3,Ryan Bowen,HOU,88,0.31,13,14,85,6,0.786,22,11,24,05-Jun,0.136,b/bowenry01.html,37,31,124,68,21,30,88,bowenry01,0.333,652,57,900498,University of Iowa,97,1999,201,Right,0.177,-0.4,0.012,-0.6,9.1,0.338,1.8,10.1,0.8,4,5.7,0.8,10.5,5.9,-5.6,0.113,-4.4,1.2,7.9,0.2
482,0,0.41,PG,209,62,Earl Boykins,DEN,756,0.457,83,174,73,4,0.874,179,152,230,05-Jun,0.346,b/boykiea01.html,271,21,661,60,48,29,81,boykiea01,0.434,1542,60,2750000,,,,,,0.271,0,0.09,2,10.1,0.513,1.6,4.5,0.2,15.7,1.6,0.9,23.8,25,1.1,0.263,-2.1,-3.2,3.1,2.9
74,1,0.405,PF,31,1,Michael Bradley,PHI,67,0.411,19,3,39,7,0.667,5,2,17,05-Jun,0.2,b/bradlmi01.html,32,40,79,46,5,26,107,bradlmi01,0.419,367,67,819550,Villanova University,111,2001,208,Right,0.063,-0.3,0.019,-0.2,19.1,0.417,0.7,21.4,1.4,8.4,12.7,0.3,12.3,6.9,-4.7,0.038,-5.4,-0.7,17.1,0.1
1432,79,0.527,PF,755,1,Elton Brand,LAC,1953,0.527,173,568,227,201,0.775,3,440,208,05-Jun,0.333,b/brandel01.html,756,236,1435,79,81,26,790,brandel01,0.527,3099,554,13152000,,,,,,0.002,6.5,0.229,9.3,9.3,0.58,1.4,19.9,4.9,26.5,9.3,5.5,27.7,13.1,3.6,0.396,6.3,2.6,14.8,14.8
789,79,0.517,C,409,0,Primoz Brezec,CHA,982,0.517,85,224,227,32,0.732,2,164,45,05-Jun,0,b/brezepr01.html,409,181,791,79,19,26,440,brezepr01,0.518,2165,259,2750000,,114,2001,218,Right,0.003,-0.5,0.102,3.4,8.7,0.552,0.5,14.8,1.1,15.3,9.1,1.2,20,3.7,-0.9,0.283,-2.9,-2,11.8,4.6
409,14,0.393,SG,168,39,Devin Brown,UTA,611,0.43,99,212,153,14,0.745,118,158,104,05-Jun,0.331,b/brownde02.html,207,73,527,81,44,27,207,brownde02,0.411,1711,134,2500000,University of Texas at San Antonio,99,2002,196,Right,0.224,-0.7,0.041,0.4,13.8,0.493,1.4,9.6,0.7,10.3,5.1,1.1,19.5,10.7,-1.9,0.402,-3.7,-1.7,7.3,1.4
387,49,0.526,C,204,0,Kwame Brown,LAL,536,0.526,100,235,196,46,0.545,1,128,72,05-Jun,0,b/brownkw01.html,204,182,388,72,27,23,473,brownkw01,0.527,1978,291,7500000,,122,2001,211,Right,0.003,0.2,0.088,1.7,16.9,0.545,0.7,17.3,1.8,11.7,10.8,1.9,13.6,5.6,-2,0.606,-1.7,0.3,14.1,3.6
583,73,0.461,C,269,0,P.J. Brown,NOK,677,0.461,90,168,216,50,0.827,0,139,90,05-Jun,,b/brownpj01.html,269,182,583,75,46,36,547,brownpj01,0.461,2380,365,8000000,Louisiana Tech University,102,1993,211,Right,0,1,0.088,2.1,12,0.515,1,18.8,1.7,12.7,8.9,2.3,14.7,6.3,-1.5,0.288,-0.3,1.1,13.7,4.4
41,0,0.389,PG,16,5,Rick Brunson,TOT,54,0.435,22,12,22,1,0.583,13,7,35,05-Jun,0.385,b/brunsri01.html,21,1,54,27,8,33,22,brunsri01,0.39,246,21,1029873,Temple University,86,1997,193,Left,0.241,-0.3,-0.025,-0.4,27.1,0.455,1.8,9.9,0.3,6.3,0.5,0.2,15.6,23.4,-5.9,0.222,-7,-1,5.3,-0.1
1655,80,0.45,SG,798,180,Kobe Bryant,LAL,2832,0.491,250,819,233,30,0.85,518,696,360,05-Jun,0.347,b/bryanko01.html,978,71,2173,80,147,27,425,bryanko01,0.482,3277,354,15946875,,96,1996,198,Right,0.238,6.5,0.224,11.6,9,0.559,2.4,12.7,0.7,28,2.6,3.7,38.7,24.1,7.3,0.377,5.8,-1.5,7.6,15.3
174,27,0.434,SG,95,86,Greg Buckner,DEN,491,0.537,52,55,180,20,0.782,243,43,127,05-Jun,0.354,b/buckngr01.html,181,31,417,73,87,29,209,buckngr01,0.546,1758,178,1670000,,,,,,0.583,1.6,0.103,1.7,10.5,0.556,2.5,11.7,0.9,11.4,2.1,2,12.6,10.8,0.6,0.132,1.7,1.1,6.9,3.8
120,0,0.496,C,61,2,Pat Burke,PHO,141,0.504,33,21,62,13,0.619,7,13,16,05-Jun,0.286,b/burkepa01.html,63,21,127,42,6,32,73,burkepa01,0.508,346,52,750000,Auburn University,113,2002,211,Left,0.055,-0.3,0.009,-0.3,19.5,0.517,0.9,16.3,2.6,9.9,6.9,0.4,21.9,6.8,-5.4,0.165,-5.9,-0.4,11.7,0.1
138,1,0.354,PG,50,1,Antonio Burks,MEM,113,0.358,36,23,45,0,0.435,6,10,76,05-Jun,0.167,b/burksan01.html,51,4,144,57,20,25,37,burksan01,0.362,570,33,641748,University of Memphis,90,2004,185,Right,0.042,-0.9,-0.033,-1.1,18.9,0.367,2,7,0,5.1,0.9,0.7,16.2,22.1,-6.9,0.16,-8.2,-1.3,3.9,-0.4
34,1,0.25,PG,12,10,Kevin Burleson,CHA,70,0.307,25,17,63,2,0.941,54,16,48,05-Jun,0.185,b/burleke01.html,22,4,88,39,26,26,26,burleke01,0.353,340,22,398762,University of Minnesota,92,2005,190,Right,0.614,-0.2,-0.032,-0.6,20.8,0.367,3.9,8,0.5,5.1,1.3,0.4,15.7,20.8,-4.3,0.193,-4.3,0,4.4,-0.2
966,54,0.455,SF,453,41,Caron Butler,WAS,1318,0.474,175,332,238,18,0.87,120,289,186,05-Jun,0.342,b/butleca01.html,494,114,1086,75,127,25,466,butleca01,0.469,2708,352,2461617,University of Connecticut,103,2002,201,Right,0.11,1.9,0.112,3.5,12.4,0.535,2.4,15.6,0.5,17,4.8,2.8,23.2,12.1,0.5,0.306,0.8,0.3,10,6.3
215,0,0.544,C,117,0,Jackie Butler,NYK,292,0.544,62,77,127,31,0.753,0,58,25,05-Jun,,b/butleja01.html,117,67,215,55,17,20,183,butleja01,0.544,740,116,398762,,113,2005,208,Right,0,0.1,0.078,0.7,19.9,0.587,1.2,19.3,3.4,14.8,10.9,0.6,19,6.1,-1.6,0.358,-1.6,0,15,1.2
391,20,0.406,SF,165,92,Rasual Butler,NOK,685,0.479,65,114,142,45,0.693,242,79,40,05-Jun,0.38,b/butlera01.html,257,51,633,79,33,26,232,butlera01,0.422,1875,181,1300000,La Salle University,97,2002,201,Right,0.382,-0.4,0.045,0.4,8.7,0.501,0.9,11.8,2,10.8,3.2,1.3,18.6,3.7,-1.6,0.18,-2.9,-1.3,7.4,1.7
82,0,0.402,C,33,0,Andrew Bynum,LAL,74,0.402,17,27,56,22,0.296,0,8,9,05-Jun,,b/bynuman01.html,33,34,82,46,4,18,80,bynuman01,0.402,338,46,1888680,,129,2005,213,Right,0,-0.3,0.007,-0.4,15.3,0.394,0.6,16,5,7.4,11.9,0.4,15,4.1,-6.3,0.329,-5.8,0.5,13.9,0.1
154,0,0.385,PF,62,5,Zarko Cabarkapa,GSW,199,0.399,35,84,87,7,0.714,20,60,20,05-Jun,0.25,c/cabarza01.html,67,37,174,61,13,24,111,cabarza01,0.403,505,74,1404360,,,,,,0.115,-0.5,0.031,-0.2,14.2,0.472,1.3,16.7,1,9.9,8,0.5,21.7,6.5,-4.8,0.483,-6.3,-1.4,12.3,0.3
269,11,0.423,SG,125,7,Jose Calderon,TOR,349,0.434,101,92,93,4,0.848,43,78,288,05-Jun,0.163,c/caldejo01.html,132,30,312,64,42,24,141,caldejo01,0.465,1487,111,2190000,,90,2005,190,Right,0.138,-0.7,0.029,0.9,22.3,0.495,1.5,9.5,0.2,11.4,2.4,0,14.1,29.1,-1.8,0.295,-3.9,-2.1,5.8,0.9
638,54,0.465,C,301,1,Marcus Camby,DEN,716,0.466,92,156,158,184,0.712,11,111,115,05-Jun,0.091,c/cambyma01.html,302,132,649,56,79,31,668,cambyma01,0.472,1857,536,9150000,University of Massachusetts Amherst,99,1996,211,Right,0.017,2.7,0.141,1,11.4,0.499,2.2,33.3,7.5,19.9,8.4,4.5,19.5,10.2,-2.2,0.24,3.8,6,21,5.5
